VG, VDS, ID, IG
-10.0, 0.1, 3.565e-08, -5.887e-09
-9.8, 0.1, 3.4376e-08, -4.8957e-09
-9.6, 0.1, 3.3543e-08, -4.2186e-09
-9.4, 0.1, 3.274e-08, -3.7104e-09
-9.2, 0.1, 3.1984e-08, -3.2909e-09
-9.0, 0.1, 3.1368e-08, -3.0038e-09
-8.8, 0.1, 3.0675e-08, -2.8243e-09
-8.6, 0.1, 2.9834e-08, -2.6311e-09
-8.4, 0.1, 2.9065e-08, -2.4602e-09
-8.2, 0.1, 2.8345e-08, -2.3229e-09
-8.0, 0.1, 2.7582e-08, -2.2151e-09
-7.8, 0.1, 2.6851e-08, -2.0631e-09
-7.6, 0.1, 2.5994e-08, -1.9873e-09
-7.4, 0.1, 2.5207e-08, -1.9214e-09
-7.2, 0.1, 2.4227e-08, -1.8374e-09
-7.0, 0.1, 2.3476e-08, -1.7555e-09
-6.8, 0.1, 2.2454e-08, -1.6728e-09
-6.6, 0.1, 2.1458e-08, -1.5959e-09
-6.4, 0.1, 2.0373e-08, -1.5198e-09
-6.2, 0.1, 1.9066e-08, -1.4306e-09
-6.0, 0.1, 1.7877e-08, -1.3521e-09
-5.8, 0.1, 1.658e-08, -1.2587e-09
-5.6, 0.1, 1.5268e-08, -1.1915e-09
-5.4, 0.1, 1.3917e-08, -1.1457e-09
-5.2, 0.1, 1.2687e-08, -1.0772e-09
-5.0, 0.1, 1.183e-08, -1.0103e-09
-4.8, 0.1, 1.0704e-08, -9.4579e-10
-4.6, 0.1, 9.7151e-09, -8.9832e-10
-4.4, 0.1, 8.6885e-09, -8.281e-10
-4.2, 0.1, 7.7472e-09, -7.444e-10
-4.0, 0.1, 6.6219e-09, -6.4633e-10
-3.8, 0.1, 5.5772e-09, -6.066e-10
-3.6, 0.1, 4.7617e-09, -5.5265e-10
-3.4, 0.1, 3.8413e-09, -4.9913e-10
-3.2, 0.1, 3.0091e-09, -4.622e-10
-3.0, 0.1, 2.3596e-09, -4.0673e-10
-2.8, 0.1, 1.5991e-09, -3.5647e-10
-2.6, 0.1, 1.038e-09, -2.9547e-10
-2.4, 0.1, 6.7471e-10, -2.7182e-10
-2.2, 0.1, 4.0015e-10, -2.1559e-10
-2.0, 0.1, 2.5899e-10, -1.9549e-10
-1.8, 0.1, 1.2007e-10, -1.2327e-10
-1.6, 0.1, 1.3827e-10, -2.2251e-10
-1.4, 0.1, 7.043e-11, -1.8926e-10
-1.2, 0.1, 4.2109e-11, -1.4435e-10
-1.0, 0.1, 1.8047e-11, -9.565e-11
-0.8, 0.1, 6.52e-12, -5.813e-11
-0.6, 0.1, 4.593e-12, -2.407e-11
-0.4, 0.1, 5.388e-12, 1.116e-11
-0.2, 0.1, 3.003e-12, 1.784e-11
0.0, 0.1, 1.56e-12, 7.4e-11
0.2, 0.1, 1.368e-12, 1.048e-10
0.4, 0.1, 7.3e-13, 1.4531e-10
0.6, 0.1, 6.8e-13, 1.8823e-10
0.8, 0.1, 7.78e-13, 2.3086e-10
1.0, 0.1, 6.53e-13, 2.7657e-10
1.2, 0.1, 5.16e-13, 3.1636e-10
1.4, 0.1, 7.14e-13, 3.5858e-10
1.6, 0.1, 7.03e-13, 4.0532e-10
1.8, 0.1, 6.25e-13, 4.4762e-10
2.0, 0.1, 6.08e-13, 4.9689e-10
2.2, 0.1, 4.63e-13, 5.414e-10
2.4, 0.1, 5.59e-13, 5.9321e-10
2.6, 0.1, 5.69e-13, 6.4157e-10
2.8, 0.1, 5.49e-13, 6.9027e-10
3.0, 0.1, 5.37e-13, 7.3689e-10
3.2, 0.1, 5.14e-13, 7.8444e-10
3.4, 0.1, 4.89e-13, 8.2574e-10
3.6, 0.1, 6.35e-13, 8.6985e-10
3.8, 0.1, 6.27e-13, 9.128e-10
4.0, 0.1, 5.7e-13, 9.5629e-10
4.2, 0.1, 5.81e-13, 9.9835e-10
4.4, 0.1, 6.29e-13, 1.0417e-09
4.6, 0.1, 7.51e-13, 1.083e-09
4.8, 0.1, 7.34e-13, 1.1157e-09
5.0, 0.1, 7.56e-13, 1.1743e-09
5.2, 0.1, 6.91e-13, 1.2169e-09
5.4, 0.1, 6.59e-13, 1.2576e-09
5.6, 0.1, 6.62e-13, 1.2662e-09
5.8, 0.1, 7.48e-13, 1.2898e-09
6.0, 0.1, 8.15e-13, 1.3185e-09
6.2, 0.1, 8.52e-13, 1.3571e-09
6.4, 0.1, 8.38e-13, 1.3998e-09
6.6, 0.1, 8.05e-13, 1.4369e-09
6.8, 0.1, 8.47e-13, 1.4931e-09
7.0, 0.1, 8.4e-13, 1.5471e-09
7.2, 0.1, 8.2e-13, 1.5821e-09
7.4, 0.1, 7.48e-13, 1.6294e-09
7.6, 0.1, 8.52e-13, 1.6775e-09
7.8, 0.1, 8.36e-13, 1.7256e-09
8.0, 0.1, 8.46e-13, 1.773e-09
8.2, 0.1, 8.66e-13, 1.8204e-09
8.4, 0.1, 8.59e-13, 1.8729e-09
8.6, 0.1, 8.23e-13, 1.9243e-09
8.8, 0.1, 7.68e-13, 1.9749e-09
9.0, 0.1, 7.83e-13, 2.0271e-09
9.2, 0.1, 7.71e-13, 2.0788e-09
9.4, 0.1, 7.66e-13, 2.1352e-09
9.6, 0.1, 7.5e-13, 2.1914e-09
9.8, 0.1, 7.11e-13, 2.2488e-09
10.0, 0.1, 6.31e-13, 2.3091e-09
10.0, 0.1, 6.38e-13, 2.316e-09
9.8, 0.1, 6.81e-13, 2.2455e-09
9.6, 0.1, 7.12e-13, 2.1906e-09
9.4, 0.1, 7.08e-13, 2.1442e-09
9.2, 0.1, 7.41e-13, 2.0911e-09
9.0, 0.1, 7.27e-13, 2.0331e-09
8.8, 0.1, 6.92e-13, 1.9834e-09
8.6, 0.1, 8.23e-13, 1.9292e-09
8.4, 0.1, 8.93e-13, 1.8757e-09
8.2, 0.1, 1.107e-12, 1.8237e-09
8.0, 0.1, 1.239e-12, 1.7692e-09
7.8, 0.1, 1.731e-12, 1.7142e-09
7.6, 0.1, 2.486e-12, 1.661e-09
7.4, 0.1, 3.932e-12, 1.608e-09
7.2, 0.1, 6.601e-12, 1.5514e-09
7.0, 0.1, 1.1807e-11, 1.4928e-09
6.8, 0.1, 2.5064e-11, 1.434e-09
6.6, 0.1, 5.0999e-11, 1.3773e-09
6.4, 0.1, 8.8075e-11, 1.3256e-09
6.2, 0.1, 1.6575e-10, 1.2419e-09
6.0, 0.1, 3.1111e-10, 1.1524e-09
5.8, 0.1, 4.6825e-10, 1.0811e-09
5.6, 0.1, 6.7433e-10, 1.0166e-09
5.4, 0.1, 8.7212e-10, 9.5575e-10
5.2, 0.1, 1.0907e-09, 8.706e-10
5.0, 0.1, 1.4319e-09, 7.5932e-10
4.8, 0.1, 1.7646e-09, 6.891e-10
4.6, 0.1, 2.206e-09, 5.7925e-10
4.4, 0.1, 2.5907e-09, 5.5119e-10
4.2, 0.1, 3.047e-09, 5.0049e-10
4.0, 0.1, 3.4232e-09, 4.4104e-10
3.8, 0.1, 3.9637e-09, 4.1154e-10
3.6, 0.1, 4.4099e-09, 3.9616e-10
3.4, 0.1, 4.9636e-09, 3.2379e-10
3.2, 0.1, 5.3276e-09, 2.334e-10
3.0, 0.1, 5.987e-09, 1.4942e-10
2.8, 0.1, 6.4155e-09, 1.2324e-10
2.6, 0.1, 7.1977e-09, 8.079e-11
2.4, 0.1, 7.6352e-09, 5.194e-11
2.2, 0.1, 8.2918e-09, 9.61e-12
2.0, 0.1, 8.7448e-09, -4.153e-11
1.8, 0.1, 9.4659e-09, -8.418e-11
1.6, 0.1, 9.9437e-09, -1.5957e-10
1.4, 0.1, 1.0695e-08, -2.1788e-10
1.2, 0.1, 1.1263e-08, -2.8299e-10
1.0, 0.1, 1.1833e-08, -3.2643e-10
0.8, 0.1, 1.2385e-08, -4.0344e-10
0.6, 0.1, 1.292e-08, -4.3791e-10
0.4, 0.1, 1.3569e-08, -5.1402e-10
0.2, 0.1, 1.4348e-08, -5.7634e-10
0.0, 0.1, 1.4817e-08, -6.37e-10
-0.2, 0.1, 1.5602e-08, -6.8895e-10
-0.4, 0.1, 1.6215e-08, -7.5356e-10
-0.6, 0.1, 1.6687e-08, -8.1037e-10
-0.8, 0.1, 1.743e-08, -8.6743e-10
-1.0, 0.1, 1.7895e-08, -9.1933e-10
-1.2, 0.1, 1.835e-08, -9.7766e-10
-1.4, 0.1, 1.8868e-08, -1.036e-09
-1.6, 0.1, 1.9418e-08, -1.0911e-09
-1.8, 0.1, 1.9937e-08, -1.1436e-09
-2.0, 0.1, 2.0439e-08, -1.2028e-09
-2.2, 0.1, 2.0927e-08, -1.2615e-09
-2.4, 0.1, 2.1345e-08, -1.3178e-09
-2.6, 0.1, 2.1711e-08, -1.3777e-09
-2.8, 0.1, 2.2349e-08, -1.4587e-09
-3.0, 0.1, 2.2958e-08, -1.5683e-09
-3.2, 0.1, 2.3337e-08, -1.5844e-09
-3.4, 0.1, 2.3726e-08, -1.6473e-09
-3.6, 0.1, 2.4249e-08, -1.7479e-09
-3.8, 0.1, 2.5048e-08, -1.7582e-09
-4.0, 0.1, 2.5384e-08, -1.8044e-09
-4.2, 0.1, 2.5482e-08, -1.8492e-09
-4.4, 0.1, 2.5825e-08, -1.8964e-09
-4.6, 0.1, 2.6239e-08, -1.9461e-09
-4.8, 0.1, 2.6719e-08, -1.9985e-09
-5.0, 0.1, 2.6975e-08, -2.0577e-09
-5.2, 0.1, 2.7263e-08, -2.1106e-09
-5.4, 0.1, 2.7792e-08, -2.1642e-09
-5.6, 0.1, 2.8251e-08, -2.2177e-09
-5.8, 0.1, 2.8577e-08, -2.2733e-09
-6.0, 0.1, 2.8933e-08, -2.3287e-09
-6.2, 0.1, 2.9208e-08, -2.3837e-09
-6.4, 0.1, 2.9644e-08, -2.4345e-09
-6.6, 0.1, 2.9873e-08, -2.4929e-09
-6.8, 0.1, 3.0142e-08, -2.5479e-09
-7.0, 0.1, 3.0406e-08, -2.6197e-09
-7.2, 0.1, 3.0907e-08, -2.7385e-09
-7.4, 0.1, 3.1282e-08, -2.8744e-09
-7.6, 0.1, 3.1615e-08, -2.9167e-09
-7.8, 0.1, 3.19e-08, -2.8988e-09
-8.0, 0.1, 3.2084e-08, -2.9236e-09
-8.2, 0.1, 3.2264e-08, -2.9723e-09
-8.4, 0.1, 3.2478e-08, -3.0271e-09
-8.6, 0.1, 3.2633e-08, -3.0907e-09
-8.8, 0.1, 3.3067e-08, -3.1867e-09
-9.0, 0.1, 3.3274e-08, -3.2018e-09
-9.2, 0.1, 3.3477e-08, -3.2269e-09
-9.4, 0.1, 3.3685e-08, -3.2744e-09
-9.6, 0.1, 3.3924e-08, -3.3371e-09
-9.8, 0.1, 3.4293e-08, -3.4835e-09
-10.0, 0.1, 3.4808e-08, -3.5481e-09
