VG, VDS, ID, IG
-10.0, 0.1, 4.7511e-07, -6.0624e-09
-9.8, 0.1, 4.6445e-07, -4.9913e-09
-9.6, 0.1, 4.5663e-07, -4.3323e-09
-9.4, 0.1, 4.4991e-07, -3.7568e-09
-9.2, 0.1, 4.4327e-07, -3.3856e-09
-9.0, 0.1, 4.368e-07, -3.0954e-09
-8.8, 0.1, 4.3045e-07, -2.8275e-09
-8.6, 0.1, 4.2404e-07, -2.5964e-09
-8.4, 0.1, 4.1756e-07, -2.4113e-09
-8.2, 0.1, 4.113e-07, -2.2586e-09
-8.0, 0.1, 4.0473e-07, -2.126e-09
-7.8, 0.1, 3.9826e-07, -1.9919e-09
-7.6, 0.1, 3.9148e-07, -1.8714e-09
-7.4, 0.1, 3.8524e-07, -1.7764e-09
-7.2, 0.1, 3.7804e-07, -1.9421e-09
-7.0, 0.1, 3.7086e-07, -1.6915e-09
-6.8, 0.1, 3.6408e-07, -1.5402e-09
-6.6, 0.1, 3.5725e-07, -1.4323e-09
-6.4, 0.1, 3.4989e-07, -1.3492e-09
-6.2, 0.1, 3.4262e-07, -1.2696e-09
-6.0, 0.1, 3.3488e-07, -1.2004e-09
-5.8, 0.1, 3.2701e-07, -1.1359e-09
-5.6, 0.1, 3.1947e-07, -1.0806e-09
-5.4, 0.1, 3.1125e-07, -1.0184e-09
-5.2, 0.1, 3.0295e-07, -9.6841e-10
-5.0, 0.1, 2.9445e-07, -9.1562e-10
-4.8, 0.1, 2.8555e-07, -8.6047e-10
-4.6, 0.1, 2.7642e-07, -8.03e-10
-4.4, 0.1, 2.677e-07, -7.5149e-10
-4.2, 0.1, 2.5852e-07, -7.0443e-10
-4.0, 0.1, 2.4919e-07, -6.5477e-10
-3.8, 0.1, 2.4023e-07, -6.0883e-10
-3.6, 0.1, 2.3078e-07, -5.6767e-10
-3.4, 0.1, 2.2179e-07, -5.1813e-10
-3.2, 0.1, 2.1236e-07, -4.6744e-10
-3.0, 0.1, 2.0364e-07, -4.2087e-10
-2.8, 0.1, 1.9444e-07, -3.6912e-10
-2.6, 0.1, 1.8574e-07, -3.3304e-10
-2.4, 0.1, 1.7719e-07, -2.8228e-10
-2.2, 0.1, 1.6848e-07, -2.3047e-10
-2.0, 0.1, 1.6056e-07, -1.9188e-10
-1.8, 0.1, 1.5273e-07, -1.5146e-10
-1.6, 0.1, 1.4523e-07, -1.041e-10
-1.4, 0.1, 1.3825e-07, -6.468e-11
-1.2, 0.1, 1.3137e-07, -2.961e-11
-1.0, 0.1, 1.2462e-07, 5.59e-12
-0.8, 0.1, 1.1839e-07, 3.901e-11
-0.6, 0.1, 1.1254e-07, 7.358e-11
-0.4, 0.1, 1.07e-07, 1.1005e-10
-0.2, 0.1, 1.0164e-07, 1.4883e-10
0.0, 0.1, 9.6848e-08, 1.889e-10
0.2, 0.1, 9.1912e-08, 2.4782e-10
0.4, 0.1, 8.7539e-08, 3.1012e-10
0.6, 0.1, 8.3243e-08, 3.6545e-10
0.8, 0.1, 7.8771e-08, 4.1692e-10
1.0, 0.1, 7.5062e-08, 4.7726e-10
1.2, 0.1, 7.1439e-08, 5.3246e-10
1.4, 0.1, 6.7915e-08, 5.8969e-10
1.6, 0.1, 6.4248e-08, 6.4274e-10
1.8, 0.1, 6.0788e-08, 6.96e-10
2.0, 0.1, 5.7982e-08, 7.505e-10
2.2, 0.1, 5.512e-08, 8.0173e-10
2.4, 0.1, 5.2652e-08, 8.5275e-10
2.6, 0.1, 4.9884e-08, 9.0648e-10
2.8, 0.1, 4.7388e-08, 9.6053e-10
3.0, 0.1, 4.5526e-08, 1.0228e-09
3.2, 0.1, 4.3714e-08, 1.0837e-09
3.4, 0.1, 4.1807e-08, 1.1454e-09
3.6, 0.1, 4.0061e-08, 1.202e-09
3.8, 0.1, 3.827e-08, 1.2558e-09
4.0, 0.1, 3.6695e-08, 1.3128e-09
4.2, 0.1, 3.5e-08, 1.371e-09
4.4, 0.1, 3.3372e-08, 1.4275e-09
4.6, 0.1, 3.1813e-08, 1.4805e-09
4.8, 0.1, 3.0813e-08, 1.5345e-09
5.0, 0.1, 2.95e-08, 1.5892e-09
5.2, 0.1, 2.788e-08, 1.6445e-09
5.4, 0.1, 2.6934e-08, 1.6984e-09
5.6, 0.1, 2.5734e-08, 1.7487e-09
5.8, 0.1, 2.4889e-08, 1.8027e-09
6.0, 0.1, 2.3632e-08, 1.8566e-09
6.2, 0.1, 2.277e-08, 1.9089e-09
6.4, 0.1, 2.1689e-08, 1.9634e-09
6.6, 0.1, 2.1132e-08, 2.0228e-09
6.8, 0.1, 2.0106e-08, 2.0772e-09
7.0, 0.1, 1.9382e-08, 2.1297e-09
7.2, 0.1, 1.8613e-08, 2.1812e-09
7.4, 0.1, 1.7457e-08, 2.251e-09
7.6, 0.1, 1.6429e-08, 2.3498e-09
7.8, 0.1, 1.5693e-08, 2.3757e-09
8.0, 0.1, 1.5446e-08, 2.4182e-09
8.2, 0.1, 1.4421e-08, 2.4686e-09
8.4, 0.1, 1.3696e-08, 2.5157e-09
8.6, 0.1, 1.2977e-08, 2.5631e-09
8.8, 0.1, 1.259e-08, 2.6134e-09
9.0, 0.1, 1.2102e-08, 2.6653e-09
9.2, 0.1, 1.1579e-08, 2.7417e-09
9.4, 0.1, 1.0969e-08, 2.8319e-09
9.6, 0.1, 1.0612e-08, 2.8518e-09
9.8, 0.1, 1.0253e-08, 2.8893e-09
10.0, 0.1, 9.8246e-09, 2.9157e-09
10.0, 0.1, 1.0114e-08, 2.8778e-09
9.8, 0.1, 1.1088e-08, 2.6777e-09
9.6, 0.1, 1.2281e-08, 2.5237e-09
9.4, 0.1, 1.3352e-08, 2.3784e-09
9.2, 0.1, 1.4365e-08, 2.2964e-09
9.0, 0.1, 1.5442e-08, 2.1974e-09
8.8, 0.1, 1.6588e-08, 2.0749e-09
8.6, 0.1, 1.7877e-08, 2.0038e-09
8.4, 0.1, 1.9244e-08, 1.9392e-09
8.2, 0.1, 2.046e-08, 1.8427e-09
8.0, 0.1, 2.1902e-08, 1.7602e-09
7.8, 0.1, 2.3562e-08, 1.7113e-09
7.6, 0.1, 2.5612e-08, 1.6209e-09
7.4, 0.1, 2.7462e-08, 1.5029e-09
7.2, 0.1, 2.9699e-08, 1.4288e-09
7.0, 0.1, 3.1788e-08, 1.4086e-09
6.8, 0.1, 3.4146e-08, 1.3593e-09
6.6, 0.1, 3.6639e-08, 1.3086e-09
6.4, 0.1, 3.9337e-08, 1.2507e-09
6.2, 0.1, 4.2189e-08, 1.1943e-09
6.0, 0.1, 4.5441e-08, 1.1361e-09
5.8, 0.1, 4.8567e-08, 1.0759e-09
5.6, 0.1, 5.2219e-08, 1.0165e-09
5.4, 0.1, 5.6368e-08, 9.5745e-10
5.2, 0.1, 6.0533e-08, 8.9643e-10
5.0, 0.1, 6.4704e-08, 8.47e-10
4.8, 0.1, 6.9407e-08, 7.777e-10
4.6, 0.1, 7.4771e-08, 6.827e-10
4.4, 0.1, 7.9535e-08, 6.5319e-10
4.2, 0.1, 8.4432e-08, 6.1086e-10
4.0, 0.1, 9.0188e-08, 5.7098e-10
3.8, 0.1, 9.5068e-08, 5.2087e-10
3.6, 0.1, 1.0113e-07, 4.6256e-10
3.4, 0.1, 1.0735e-07, 4.3357e-10
3.2, 0.1, 1.132e-07, 3.7733e-10
3.0, 0.1, 1.1914e-07, 3.4201e-10
2.8, 0.1, 1.2554e-07, 2.8662e-10
2.6, 0.1, 1.3217e-07, 2.517e-10
2.4, 0.1, 1.3863e-07, 1.9287e-10
2.2, 0.1, 1.4521e-07, 1.4398e-10
2.0, 0.1, 1.5198e-07, 9.72e-11
1.8, 0.1, 1.5861e-07, 6.642e-11
1.6, 0.1, 1.6527e-07, 1.018e-11
1.4, 0.1, 1.7221e-07, -1.847e-11
1.2, 0.1, 1.7865e-07, -5.631e-11
1.0, 0.1, 1.8527e-07, -1.1577e-10
0.8, 0.1, 1.9214e-07, -1.6993e-10
0.6, 0.1, 1.9927e-07, -1.991e-10
0.4, 0.1, 2.061e-07, -2.5858e-10
0.2, 0.1, 2.1287e-07, -3.0768e-10
0.0, 0.1, 2.1993e-07, -3.6048e-10
-0.2, 0.1, 2.2679e-07, -4.0887e-10
-0.4, 0.1, 2.3346e-07, -4.5247e-10
-0.6, 0.1, 2.4037e-07, -4.8544e-10
-0.8, 0.1, 2.4752e-07, -5.3372e-10
-1.0, 0.1, 2.5402e-07, -5.7967e-10
-1.2, 0.1, 2.6053e-07, -6.3088e-10
-1.4, 0.1, 2.673e-07, -6.7664e-10
-1.6, 0.1, 2.7384e-07, -7.1961e-10
-1.8, 0.1, 2.8057e-07, -7.6761e-10
-2.0, 0.1, 2.8692e-07, -8.1491e-10
-2.2, 0.1, 2.9309e-07, -8.5443e-10
-2.4, 0.1, 2.9948e-07, -8.9943e-10
-2.6, 0.1, 3.0555e-07, -9.4219e-10
-2.8, 0.1, 3.1191e-07, -9.7292e-10
-3.0, 0.1, 3.1804e-07, -1.0103e-09
-3.2, 0.1, 3.2372e-07, -1.0459e-09
-3.4, 0.1, 3.2985e-07, -1.0843e-09
-3.6, 0.1, 3.354e-07, -1.1225e-09
-3.8, 0.1, 3.4077e-07, -1.1709e-09
-4.0, 0.1, 3.4618e-07, -1.2204e-09
-4.2, 0.1, 3.5164e-07, -1.2976e-09
-4.4, 0.1, 3.5677e-07, -1.3614e-09
-4.6, 0.1, 3.6243e-07, -1.4094e-09
-4.8, 0.1, 3.674e-07, -1.4606e-09
-5.0, 0.1, 3.7296e-07, -1.5127e-09
-5.2, 0.1, 3.7778e-07, -1.5638e-09
-5.4, 0.1, 3.8301e-07, -1.6242e-09
-5.6, 0.1, 3.8795e-07, -1.7127e-09
-5.8, 0.1, 3.929e-07, -1.7441e-09
-6.0, 0.1, 3.9761e-07, -1.7775e-09
-6.2, 0.1, 4.021e-07, -1.8371e-09
-6.4, 0.1, 4.0626e-07, -1.9894e-09
-6.6, 0.1, 4.1057e-07, -2.0257e-09
-6.8, 0.1, 4.149e-07, -2.0692e-09
-7.0, 0.1, 4.191e-07, -2.1087e-09
-7.2, 0.1, 4.2363e-07, -2.2829e-09
-7.4, 0.1, 4.2797e-07, -2.3535e-09
-7.6, 0.1, 4.3167e-07, -2.3613e-09
-7.8, 0.1, 4.3542e-07, -2.3893e-09
