VG, VDS, ID, IG
-10.0, 0.1, 4.38e-13, -3.0201e-09
-9.8, 0.1, -1.02e-13, -2.8639e-09
-9.6, 0.1, -2.73e-13, -2.7055e-09
-9.4, 0.1, -2.91e-13, -2.569e-09
-9.2, 0.1, -3.76e-13, -2.4246e-09
-9.0, 0.1, -3.9e-13, -2.3215e-09
-8.8, 0.1, -4.96e-13, -2.2244e-09
-8.6, 0.1, -3e-13, -2.1434e-09
-8.4, 0.1, -3.19e-13, -2.0664e-09
-8.2, 0.1, -2.63e-13, -1.9802e-09
-8.0, 0.1, -3.35e-13, -1.9124e-09
-7.8, 0.1, -4.14e-13, -1.8413e-09
-7.6, 0.1, -2.44e-13, -1.7744e-09
-7.4, 0.1, -2.95e-13, -1.7071e-09
-7.2, 0.1, -4.19e-13, -1.6389e-09
-7.0, 0.1, -2.85e-13, -1.5744e-09
-6.8, 0.1, -3.96e-13, -1.5156e-09
-6.6, 0.1, -3.2e-13, -1.4337e-09
-6.4, 0.1, -3.1e-13, -1.3728e-09
-6.2, 0.1, -2.77e-13, -1.3013e-09
-6.0, 0.1, -3.85e-13, -1.2334e-09
-5.8, 0.1, -3.77e-13, -1.1695e-09
-5.6, 0.1, -2.98e-13, -1.1097e-09
-5.4, 0.1, -3.56e-13, -1.0501e-09
-5.2, 0.1, -4.22e-13, -9.9556e-10
-5.0, 0.1, -4.19e-13, -9.3946e-10
-4.8, 0.1, -3.62e-13, -8.8557e-10
-4.6, 0.1, -4.64e-13, -8.3643e-10
-4.4, 0.1, -3.27e-13, -7.8564e-10
-4.2, 0.1, -2.6e-13, -7.3832e-10
-4.0, 0.1, -2.07e-13, -6.9081e-10
-3.8, 0.1, -3.62e-13, -6.4494e-10
-3.6, 0.1, -2.2e-13, -6.01e-10
-3.4, 0.1, -3.21e-13, -5.5914e-10
-3.2, 0.1, -3.44e-13, -5.1917e-10
-3.0, 0.1, -3.77e-13, -4.7943e-10
-2.8, 0.1, -4.11e-13, -4.4084e-10
-2.6, 0.1, -3.58e-13, -4.057e-10
-2.4, 0.1, -2.89e-13, -3.6937e-10
