VG, VDS, ID, IG
-10.0, 0.1, 1.07e-13, -3.1694e-09
-9.8, 0.1, 1.29e-13, -2.7473e-09
-9.6, 0.1, 8.5e-14, -2.6146e-09
-9.4, 0.1, 6.1e-14, -2.5192e-09
-9.2, 0.1, 1.09e-13, -2.4225e-09
-9.0, 0.1, 7.4e-14, -2.33e-09
-8.8, 0.1, 6.7e-14, -2.2191e-09
-8.6, 0.1, 4.2e-14, -2.1361e-09
-8.4, 0.1, 2.1e-14, -2.0207e-09
-8.2, 0.1, 2e-15, -1.9148e-09
-8.0, 0.1, 1.6e-14, -1.802e-09
-7.8, 0.1, 1.2e-14, -1.7149e-09
-7.6, 0.1, 4.9e-14, -1.6436e-09
-7.4, 0.1, 4.2e-14, -1.58e-09
-7.2, 0.1, 1.7e-14, -1.5068e-09
-7.0, 0.1, -8e-15, -1.4514e-09
