VG, VDS, ID, IG
-10.0, 0.1, 1.832e-07, -7.3079e-09
-9.8, 0.1, 1.7924e-07, -5.7223e-09
-9.6, 0.1, 1.7665e-07, -4.9573e-09
-9.4, 0.1, 1.7396e-07, -4.2193e-09
-9.2, 0.1, 1.7134e-07, -3.6421e-09
-9.0, 0.1, 1.6872e-07, -3.2686e-09
-8.8, 0.1, 1.6622e-07, -2.9764e-09
-8.6, 0.1, 1.6346e-07, -2.7476e-09
-8.4, 0.1, 1.6119e-07, -2.5449e-09
-8.2, 0.1, 1.588e-07, -2.4185e-09
-8.0, 0.1, 1.5629e-07, -2.2784e-09
-7.8, 0.1, 1.5391e-07, -2.1621e-09
-7.6, 0.1, 1.5138e-07, -2.0416e-09
-7.4, 0.1, 1.4901e-07, -1.9421e-09
-7.2, 0.1, 1.467e-07, -1.8362e-09
-7.0, 0.1, 1.4327e-07, -1.7362e-09
-6.8, 0.1, 1.4115e-07, -1.6264e-09
-6.6, 0.1, 1.3844e-07, -1.5521e-09
-6.4, 0.1, 1.3545e-07, -1.4749e-09
-6.2, 0.1, 1.3289e-07, -1.4004e-09
-6.0, 0.1, 1.3012e-07, -1.3256e-09
-5.8, 0.1, 1.2657e-07, -1.2186e-09
-5.6, 0.1, 1.2364e-07, -1.1901e-09
-5.4, 0.1, 1.2034e-07, -1.0924e-09
-5.2, 0.1, 1.1684e-07, -1.0342e-09
-5.0, 0.1, 1.1338e-07, -1.0268e-09
-4.8, 0.1, 1.0983e-07, -1.0226e-09
-4.6, 0.1, 1.0719e-07, -1.0518e-09
-4.4, 0.1, 1.0374e-07, -1.1445e-09
-4.2, 0.1, 1.0114e-07, -1.0427e-09
-4.0, 0.1, 9.82e-08, -8.9754e-10
-3.8, 0.1, 9.5356e-08, -8.2469e-10
-3.6, 0.1, 9.2947e-08, -7.5535e-10
-3.4, 0.1, 9.0048e-08, -6.7915e-10
-3.2, 0.1, 8.7484e-08, -6.1046e-10
-3.0, 0.1, 8.5577e-08, -5.3042e-10
-2.8, 0.1, 8.2935e-08, -4.6436e-10
-2.6, 0.1, 8.0708e-08, -4.5399e-10
-2.4, 0.1, 7.815e-08, -3.6848e-10
-2.2, 0.1, 7.5821e-08, -2.9006e-10
-2.0, 0.1, 7.3755e-08, -2.4807e-10
-1.8, 0.1, 7.1809e-08, -1.9988e-10
-1.6, 0.1, 6.9562e-08, -1.3818e-10
-1.4, 0.1, 6.7707e-08, -9.232e-11
-1.2, 0.1, 6.5993e-08, -4.321e-11
-1.0, 0.1, 6.4443e-08, -1.028e-11
-0.8, 0.1, 6.2802e-08, 2.722e-11
-0.6, 0.1, 6.0848e-08, 5.328e-11
-0.4, 0.1, 5.9776e-08, 8.376e-11
-0.2, 0.1, 5.8621e-08, 1.1969e-10
0.0, 0.1, 5.7036e-08, 1.5362e-10
0.2, 0.1, 5.5492e-08, 1.9649e-10
0.4, 0.1, 5.4102e-08, 2.3452e-10
0.6, 0.1, 5.2667e-08, 3.0063e-10
0.8, 0.1, 5.1348e-08, 3.5348e-10
1.0, 0.1, 4.9982e-08, 3.842e-10
1.2, 0.1, 4.9316e-08, 4.3656e-10
1.4, 0.1, 4.7998e-08, 4.6642e-10
1.6, 0.1, 4.6854e-08, 5.2635e-10
1.8, 0.1, 4.6001e-08, 5.8287e-10
2.0, 0.1, 4.4588e-08, 6.3568e-10
2.2, 0.1, 4.3521e-08, 6.8982e-10
2.4, 0.1, 4.2129e-08, 7.36e-10
2.6, 0.1, 4.1436e-08, 7.8977e-10
2.8, 0.1, 4.0799e-08, 8.3805e-10
3.0, 0.1, 3.9601e-08, 8.8593e-10
3.2, 0.1, 3.8737e-08, 9.4898e-10
3.4, 0.1, 3.7741e-08, 1.0135e-09
3.6, 0.1, 3.6975e-08, 1.0765e-09
3.8, 0.1, 3.5841e-08, 1.1372e-09
4.0, 0.1, 3.4944e-08, 1.1953e-09
4.2, 0.1, 3.4248e-08, 1.2572e-09
4.4, 0.1, 3.3441e-08, 1.3188e-09
4.6, 0.1, 3.2626e-08, 1.3781e-09
4.8, 0.1, 3.2013e-08, 1.4394e-09
5.0, 0.1, 3.1647e-08, 1.4982e-09
5.2, 0.1, 3.0838e-08, 1.5588e-09
5.4, 0.1, 3.001e-08, 1.6146e-09
5.6, 0.1, 2.9468e-08, 1.672e-09
5.8, 0.1, 2.8833e-08, 1.7306e-09
6.0, 0.1, 2.8453e-08, 1.7876e-09
6.2, 0.1, 2.759e-08, 1.9027e-09
6.4, 0.1, 2.7181e-08, 1.9267e-09
6.6, 0.1, 2.6761e-08, 1.9714e-09
6.8, 0.1, 2.6354e-08, 2.0361e-09
7.0, 0.1, 2.57e-08, 2.1368e-09
7.2, 0.1, 2.5087e-08, 2.1558e-09
7.4, 0.1, 2.4755e-08, 2.1982e-09
7.6, 0.1, 2.4131e-08, 2.2466e-09
7.8, 0.1, 2.3986e-08, 2.2991e-09
8.0, 0.1, 2.3411e-08, 2.3491e-09
8.2, 0.1, 2.3018e-08, 2.3984e-09
8.4, 0.1, 2.2611e-08, 2.4505e-09
8.6, 0.1, 2.2136e-08, 2.5037e-09
8.8, 0.1, 2.1955e-08, 2.5859e-09
9.0, 0.1, 2.1356e-08, 2.6811e-09
9.2, 0.1, 2.0997e-08, 2.6993e-09
9.4, 0.1, 2.0695e-08, 2.7424e-09
9.6, 0.1, 2.0416e-08, 2.7911e-09
9.8, 0.1, 2.0188e-08, 2.8387e-09
10.0, 0.1, 1.9903e-08, 2.9121e-09
10.0, 0.1, 2.0077e-08, 2.8344e-09
9.8, 0.1, 2.0449e-08, 2.6266e-09
9.6, 0.1, 2.093e-08, 2.4707e-09
9.4, 0.1, 2.1311e-08, 2.2934e-09
9.2, 0.1, 2.1879e-08, 2.1937e-09
9.0, 0.1, 2.2585e-08, 2.1321e-09
8.8, 0.1, 2.3202e-08, 2.0508e-09
8.6, 0.1, 2.3876e-08, 1.969e-09
8.4, 0.1, 2.4255e-08, 1.8852e-09
8.2, 0.1, 2.5079e-08, 1.8071e-09
8.0, 0.1, 2.5731e-08, 1.7292e-09
7.8, 0.1, 2.66e-08, 1.6561e-09
7.6, 0.1, 2.7029e-08, 1.5845e-09
7.4, 0.1, 2.7781e-08, 1.5106e-09
7.2, 0.1, 2.8464e-08, 1.442e-09
