VG, VDS, ID, IG
-10.0, 0.1, 2.1048e-08, -6.0876e-09
-9.8, 0.1, 2.0527e-08, -5.1834e-09
-9.6, 0.1, 2.0435e-08, -4.5657e-09
-9.4, 0.1, 1.9887e-08, -4.0286e-09
-9.2, 0.1, 1.9326e-08, -3.6628e-09
-9.0, 0.1, 1.8912e-08, -3.3605e-09
-8.8, 0.1, 1.8359e-08, -3.1292e-09
-8.6, 0.1, 1.7971e-08, -2.9208e-09
-8.4, 0.1, 1.753e-08, -2.7167e-09
-8.2, 0.1, 1.7077e-08, -2.5593e-09
-8.0, 0.1, 1.6641e-08, -2.4242e-09
-7.8, 0.1, 1.6109e-08, -2.2942e-09
-7.6, 0.1, 1.5579e-08, -2.1635e-09
-7.4, 0.1, 1.5226e-08, -2.0416e-09
-7.2, 0.1, 1.4739e-08, -1.9656e-09
-7.0, 0.1, 1.4132e-08, -1.8682e-09
-6.8, 0.1, 1.3586e-08, -1.7559e-09
-6.6, 0.1, 1.2941e-08, -1.6867e-09
-6.4, 0.1, 1.2333e-08, -1.6001e-09
-6.2, 0.1, 1.1538e-08, -1.5294e-09
-6.0, 0.1, 1.1018e-08, -1.4397e-09
-5.8, 0.1, 1.0179e-08, -1.3672e-09
-5.6, 0.1, 9.3973e-09, -1.3009e-09
-5.4, 0.1, 8.7473e-09, -1.2154e-09
-5.2, 0.1, 8.0045e-09, -1.148e-09
-5.0, 0.1, 7.045e-09, -1.0838e-09
-4.8, 0.1, 6.392e-09, -1.0088e-09
-4.6, 0.1, 5.5046e-09, -9.5227e-10
-4.4, 0.1, 4.77e-09, -8.8716e-10
-4.2, 0.1, 3.8772e-09, -8.251e-10
-4.0, 0.1, 3.0726e-09, -7.6647e-10
-3.8, 0.1, 2.4039e-09, -6.9889e-10
-3.6, 0.1, 1.8704e-09, -6.275e-10
-3.4, 0.1, 1.4487e-09, -5.6684e-10
-3.2, 0.1, 9.8751e-10, -5.3969e-10
-3.0, 0.1, 5.4328e-10, -5.0926e-10
-2.8, 0.1, 3.2656e-10, -4.5651e-10
-2.6, 0.1, 1.3094e-10, -4.0575e-10
-2.4, 0.1, 1.0424e-10, -5.0511e-10
-2.2, 0.1, 6.577e-11, -4.6707e-10
-2.0, 0.1, 3.1824e-11, -4.1889e-10
-1.8, 0.1, 2.1412e-11, -3.6968e-10
-1.6, 0.1, 1.6026e-11, -3.2292e-10
-1.4, 0.1, 9.803e-12, -2.7945e-10
-1.2, 0.1, 3.474e-12, -2.3589e-10
-1.0, 0.1, 3.619e-12, -1.9484e-10
-0.8, 0.1, 3.171e-12, -1.562e-10
-0.6, 0.1, 1.91e-12, -1.2057e-10
-0.4, 0.1, 1.255e-12, -8.782e-11
-0.2, 0.1, 9.89e-13, -5.749e-11
0.0, 0.1, 6.68e-13, -2.919e-11
0.2, 0.1, 5.72e-13, -9.2e-12
0.4, 0.1, 5.02e-13, 2.36e-11
0.6, 0.1, 5.6e-13, 4.903e-11
0.8, 0.1, 4.51e-13, 7.536e-11
1.0, 0.1, 4.88e-13, 1.0455e-10
1.2, 0.1, 4.59e-13, 1.3384e-10
1.4, 0.1, 4.22e-13, 1.6384e-10
1.6, 0.1, 3.58e-13, 1.9574e-10
1.8, 0.1, 2.68e-13, 2.3244e-10
2.0, 0.1, 2.18e-13, 2.6814e-10
2.2, 0.1, 2.28e-13, 3.0437e-10
2.4, 0.1, 3.09e-13, 3.4131e-10
2.6, 0.1, 2.9e-13, 3.7976e-10
2.8, 0.1, 3.58e-13, 4.1739e-10
3.0, 0.1, 3.58e-13, 4.5548e-10
3.2, 0.1, 3.17e-13, 4.951e-10
3.4, 0.1, 3.09e-13, 5.3576e-10
3.6, 0.1, 3.93e-13, 5.7252e-10
3.8, 0.1, 3.55e-13, 6.1796e-10
4.0, 0.1, 3.46e-13, 6.5728e-10
4.2, 0.1, 3.63e-13, 7.0044e-10
4.4, 0.1, 4.06e-13, 7.408e-10
4.6, 0.1, 3.91e-13, 7.8372e-10
4.8, 0.1, 3.74e-13, 8.222e-10
5.0, 0.1, 3.25e-13, 8.6647e-10
5.2, 0.1, 3.65e-13, 9.1257e-10
5.4, 0.1, 3.4e-13, 9.5534e-10
5.6, 0.1, 3.83e-13, 9.9992e-10
5.8, 0.1, 2.89e-13, 1.0454e-09
6.0, 0.1, 3.58e-13, 1.0906e-09
6.2, 0.1, 3.92e-13, 1.1382e-09
6.4, 0.1, 3.1e-13, 1.1828e-09
