Vg	Ids
-1.998426999999999865e+01	4.946431999999999654e-09
-1.900093000000000032e+01	4.483306999999999767e-09
-1.800034000000000134e+01	4.331125999999999670e-09
-1.700088999999999828e+01	4.232384999999999752e-09
-1.600044000000000111e+01	4.082990999999999679e-09
-1.500116000000000049e+01	3.933039000000000401e-09
-1.400060000000000038e+01	3.700996999999999808e-09
-1.300125000000000064e+01	3.518955000000000077e-09
-1.200125000000000064e+01	3.340711999999999951e-09
-1.100165999999999933e+01	3.110237000000000082e-09
-1.000089999999999968e+01	2.807950999999999913e-09
-9.001768999999999465e+00	2.519074000000000105e-09
-8.001412999999999442e+00	2.276152000000000062e-09
-7.000384000000000384e+00	2.032419999999999895e-09
-6.001191000000000386e+00	1.758321000000000095e-09
-5.000389000000000195e+00	1.556898000000000056e-09
-4.001201000000000008e+00	1.315493000000000102e-09
-3.000579000000000107e+00	1.101264999999999919e-09
-2.001209999999999933e+00	9.663922999999999158e-10
-1.000502000000000002e+00	7.183579999999999713e-10
9.359999999999999831e-04	5.673409000000000048e-10
9.988590000000000524e-01	5.567132000000000210e-10
1.999428999999999901e+00	4.612647000000000171e-10
2.998642999999999947e+00	3.123226000000000150e-10
3.999540000000000095e+00	2.443042000000000196e-10
4.998630000000000351e+00	1.501637999999999980e-10
5.999423000000000172e+00	8.618868000000000227e-11
6.998419000000000167e+00	1.087612999999999922e-11
7.998680000000000234e+00	-3.174018999999999827e-11
8.999069999999999681e+00	-9.227351999999999798e-11
9.998661999999999495e+00	-1.289682999999999960e-10
1.099934999999999974e+01	-1.863636000000000005e-10
1.199887999999999977e+01	-2.314601000000000008e-10
1.299934999999999974e+01	-2.737727000000000094e-10
1.399849000000000032e+01	-3.114288999999999894e-10
1.499924000000000035e+01	-3.670528000000000025e-10
1.599854000000000021e+01	-3.796045999999999797e-10
1.699922000000000111e+01	-3.902336000000000161e-10
1.799850999999999956e+01	-4.310277000000000004e-10
1.899924999999999997e+01	-4.545124000000000051e-10
1.998757000000000161e+01	-6.972033999999999790e-10
1.900084999999999980e+01	-3.897787000000000222e-10
1.800046999999999997e+01	-3.887157000000000022e-10
1.700108000000000175e+01	-3.417465999999999849e-10
1.600058999999999898e+01	-3.109225999999999991e-10
1.500128999999999913e+01	-2.724571999999999946e-10
1.400048999999999921e+01	-2.441134999999999760e-10
1.300111000000000061e+01	-1.856047000000000094e-10
1.200070000000000014e+01	-1.180357999999999927e-10
1.100173000000000023e+01	-3.948403000000000215e-11
1.000084999999999980e+01	4.752010999999999996e-11
9.001357000000000497e+00	1.672203999999999905e-10
8.001049000000000078e+00	3.202176000000000172e-10
7.000491000000000241e+00	4.692102999999999674e-10
6.001478999999999786e+00	6.760489000000000186e-10
5.000707000000000235e+00	9.170992000000000212e-10
4.001238999999999990e+00	1.131175000000000077e-09
3.000802000000000191e+00	1.403855999999999913e-09
2.001554000000000055e+00	1.338267000000000048e-09
1.000726000000000004e+00	1.926037999999999879e-09
1.201999999999999943e-03	2.018247999999999915e-09
-9.990259999999999696e-01	2.464668000000000117e-09
-1.999544999999999906e+00	2.394019000000000064e-09
-2.999038000000000093e+00	2.531777999999999899e-09
-3.999397999999999787e+00	2.737755999999999826e-09
-4.998488000000000042e+00	2.889128000000000117e-09
-5.999397000000000091e+00	3.024456000000000087e-09
-6.998419000000000167e+00	3.118434999999999892e-09
-7.999088000000000420e+00	3.291570000000000039e-09
-8.999408999999999992e+00	3.500940000000000113e-09
-9.998768999999999352e+00	3.663442000000000138e-09
-1.099925999999999959e+01	3.781917999999999885e-09
-1.199876000000000076e+01	3.929595000000000222e-09
-1.299910000000000032e+01	4.078841000000000267e-09
-1.399836999999999954e+01	4.253950000000000184e-09
-1.499884999999999913e+01	4.358457999999999633e-09
-1.599848000000000070e+01	4.468985999999999854e-09
-1.699906999999999968e+01	4.580122999999999818e-09
-1.799828000000000117e+01	4.742934000000000323e-09
-1.899900999999999840e+01	4.859839000000000137e-09
