Vg	Ids
-1.499141000000000012e+01	3.915225000000000405e-09
-1.400040000000000084e+01	3.830249999999999672e-09
-1.300125000000000064e+01	3.804591999999999801e-09
-1.200087000000000081e+01	3.729839000000000111e-09
-1.100154000000000032e+01	3.685911999999999958e-09
-1.000087000000000081e+01	3.714809999999999914e-09
-9.001528999999999670e+00	3.692336999999999964e-09
-8.001087000000000060e+00	3.644058000000000115e-09
-7.000168999999999642e+00	3.566826000000000148e-09
-6.000971999999999973e+00	3.525172999999999858e-09
-5.000102000000000046e+00	3.544456999999999851e-09
-4.000935000000000130e+00	3.482511000000000114e-09
-3.000303999999999860e+00	3.471123999999999934e-09
-2.001025999999999971e+00	3.348192000000000012e-09
-1.000666000000000055e+00	3.419046000000000065e-09
1.090999999999999956e-03	3.344245999999999868e-09
9.989360000000000461e-01	3.340702000000000072e-09
1.999681999999999960e+00	3.256081000000000101e-09
2.998682000000000070e+00	3.205574000000000164e-09
3.999226999999999865e+00	3.095903000000000161e-09
4.998440999999999690e+00	3.006677999999999985e-09
5.999196000000000417e+00	2.944782000000000058e-09
6.998092999999999897e+00	2.829746000000000043e-09
7.998839000000000254e+00	2.709497999999999984e-09
8.999442999999999415e+00	2.577507999999999905e-09
9.998948999999999643e+00	2.420972999999999887e-09
1.099948000000000015e+01	2.268890000000000010e-09
1.199907999999999930e+01	2.000508999999999838e-09
1.299966000000000044e+01	1.801260000000000044e-09
1.399873000000000012e+01	1.637789000000000082e-09
1.499159000000000042e+01	1.630603000000000061e-09
1.400056000000000012e+01	1.568959999999999926e-09
1.300126000000000026e+01	1.478570999999999898e-09
1.200112000000000023e+01	1.506052000000000002e-09
1.100108999999999959e+01	1.545579000000000045e-09
1.000051999999999985e+01	1.614255000000000026e-09
9.001160000000000494e+00	1.681716999999999932e-09
8.000688999999999496e+00	1.782582999999999985e-09
7.000238000000000405e+00	1.917709000000000083e-09
6.001393000000000200e+00	2.065438999999999944e-09
5.000697999999999865e+00	2.254871999999999904e-09
4.000784000000000340e+00	2.480540000000000204e-09
3.000329999999999941e+00	2.700892999999999888e-09
2.000789999999999846e+00	2.907836000000000132e-09
1.000159000000000020e+00	3.008296999999999915e-09
7.429999999999999539e-04	3.140792999999999992e-09
-9.987599999999999811e-01	3.202382999999999983e-09
-1.999368999999999952e+00	3.316255999999999844e-09
-2.998947999999999947e+00	3.425672999999999943e-09
-3.999540000000000095e+00	3.488781999999999833e-09
-4.998835999999999835e+00	3.534129000000000173e-09
-5.999500000000000277e+00	3.616217000000000025e-09
-6.998542999999999736e+00	3.577500000000000105e-09
-7.999290000000000234e+00	3.715969000000000033e-09
-8.999734999999999374e+00	3.693293999999999799e-09
-9.998834000000000444e+00	3.756860999999999689e-09
-1.099953000000000003e+01	3.795070000000000213e-09
-1.199882999999999988e+01	3.882827000000000203e-09
-1.299906000000000006e+01	3.908738999999999979e-09
-1.399857000000000085e+01	3.968609999999999595e-09
