Vg	Ids
-15	5.54
-14	5.16
-13	4.75
-12	4.19
-11	3.36
-10	2.62
-9	1.84
-8	1.37
-7	1.07
-6	0.74
-5	0.43
-4	0.21
-3	0.29
-2	0.16
-1	0.08
0	0.01
0	0.12
1	-0.05
2	0
3	-0.08
4	-0.12
5	-0.14
6	-0.14
7	-0.14
8	-0.14
9	-0.15
10	-0.15
11	-0.15
12	-0.15
13	-0.16
14	-0.16
15	-0.16
14	-0.15
13	-0.16
12	-0.16
11	-0.16
10	-0.15
9	-0.13
8	-0.13
7	-0.02
6	-0.12
5	-0.06
4	0.27
3	1.34
2	1.95
1	2.54
0	3.07
0	3.07
-1	3.34
-2	3.79
-3	4
-4	4.25
-5	4.51
-6	4.72
-7	4.84
-8	5.04
-9	5.27
-10	5.41
-11	5.52
-12	5.67
-13	5.76
-14	5.87
-15	5.95
