Vg	Ids
-1.499033000000000015e+01	2.254894999999999956e-08
-1.399959999999999916e+01	2.275068000000000027e-08
-1.300048999999999921e+01	2.281965999999999934e-08
-1.200037000000000020e+01	2.275358000000000157e-08
-1.100095999999999918e+01	2.272455999999999871e-08
-1.000052999999999948e+01	2.257723000000000145e-08
-9.000897999999999399e+00	2.254369000000000035e-08
-8.000228999999999147e+00	2.238305999999999860e-08
-6.999895000000000422e+00	2.226716000000000151e-08
-6.000668000000000113e+00	2.211670999999999900e-08
-4.999544000000000210e+00	2.191961999999999839e-08
-4.000341999999999842e+00	2.173866000000000111e-08
-2.999721000000000082e+00	2.150420999999999930e-08
-2.000249000000000166e+00	2.123110999999999866e-08
-9.997089999999999588e-01	2.089344999999999840e-08
8.083337999999999534e-07	2.051523999999999915e-08
9.979529999999999790e-01	2.021083000000000020e-08
1.998626999999999931e+00	1.965726999999999865e-08
2.997935000000000016e+00	1.913159000000000052e-08
3.998660000000000103e+00	1.856888000000000050e-08
4.997879000000000183e+00	1.793050999999999953e-08
5.998598999999999570e+00	1.719804999999999894e-08
6.997525999999999691e+00	1.648414999999999875e-08
7.998204000000000313e+00	1.570184999999999908e-08
8.998554999999999637e+00	1.484104999999999974e-08
9.998236999999999597e+00	1.397867999999999954e-08
1.099878999999999962e+01	1.305127000000000057e-08
1.199831000000000003e+01	1.211607999999999979e-08
1.299891000000000041e+01	1.127951999999999994e-08
1.399783000000000044e+01	1.044579000000000059e-08
1.499141000000000012e+01	1.115360000000000003e-08
1.399958999999999953e+01	9.746832000000000572e-09
1.300028999999999968e+01	9.611603999999999806e-09
1.199976999999999983e+01	9.648092999999999638e-09
1.100028000000000006e+01	9.741975999999999447e-09
1.000004999999999988e+01	9.904074999999999633e-09
9.001001000000000474e+00	1.021576999999999977e-08
8.000228999999999147e+00	1.050718000000000052e-08
6.999598999999999904e+00	1.102956000000000053e-08
6.000538999999999845e+00	1.155379999999999954e-08
4.999839999999999840e+00	1.225576000000000029e-08
4.000492999999999633e+00	1.297545999999999978e-08
2.999823999999999824e+00	1.380036999999999998e-08
2.000510999999999928e+00	1.469042999999999928e-08
9.998500000000000165e-01	1.566830000000000141e-08
3.739999999999999835e-04	1.649837999999999861e-08
-9.982710000000000194e-01	1.697729000000000021e-08
-1.998531999999999975e+00	1.781693000000000084e-08
-2.997956999999999983e+00	1.853365999999999988e-08
-3.998518999999999934e+00	1.919824000000000132e-08
-4.997800999999999938e+00	1.973104999999999919e-08
-5.998668000000000333e+00	2.022953999999999878e-08
-6.997899999999999565e+00	2.067875999999999901e-08
-7.998555999999999777e+00	2.101610999999999971e-08
-8.998993000000000464e+00	2.144484999999999962e-08
-9.998412999999999329e+00	2.174699999999999945e-08
-1.099864999999999959e+01	2.208035999999999881e-08
-1.199840000000000018e+01	2.236173999999999851e-08
-1.299849999999999994e+01	2.265161000000000136e-08
-1.399771999999999927e+01	2.304608999999999894e-08
