Vg	Ids
0	6.84E-09
1	5.22E-09
2	4.05E-09
3	3.17E-09
4	2.48E-09
5	2.07E-09
6	1.68E-09
7	1.47E-09
8	1.16E-09
9	1.02E-09
10	8.5E-10
11	7.2E-10
12	6E-10
13	5.3E-10
14	4.9E-10
15	4.4E-10
14	7.6E-10
13	1.21E-09
12	1.81E-09
11	2.54E-09
10	2.33E-09
9	3.31E-09
8	4.42E-09
7	5.71E-09
6	6.5E-09
5	7.73E-09
4	8.54E-09
3	9.42E-09
2	1.08E-08
1	1.17E-08
0	1.31E-08
0	1.17E-08
-1	1.32E-08
-2	1.46E-08
-3	1.64E-08
-4	1.67E-08
-5	1.68E-08
-6	1.82E-08
-7	1.91E-08
-8	1.97E-08
-9	2.05E-08
-10	2.11E-08
-11	2.18E-08
-12	2.24E-08
-13	2.31E-08
-14	2.35E-08
-15	0.000000024
-14	2.17E-08
-13	2.01E-08
-12	1.85E-08
-11	1.67E-08
-10	1.56E-08
-9	1.38E-08
-8	1.24E-08
-7	0.000000011
-6	9.8E-09
-5	8.4E-09
-4	7.2E-09
-3	6.2E-09
-2	5.4E-09
-1	4.6E-09
0	0.000000004
