Vg	Ids
-2.998026000000000124e+01	7.236880000000000346e-09
-2.900064000000000064e+01	6.394890000000000031e-09
-2.800112999999999985e+01	6.120957999999999699e-09
-2.700106999999999857e+01	5.777781999999999684e-09
-2.600152999999999892e+01	5.349373999999999730e-09
-2.500093000000000032e+01	4.922377000000000403e-09
-2.400165000000000148e+01	4.281788999999999637e-09
-2.300103000000000009e+01	3.596760999999999797e-09
-2.200057999999999936e+01	3.012962000000000126e-09
-2.100094999999999956e+01	2.614618999999999902e-09
-2.000057999999999936e+01	1.939611999999999898e-09
-1.900142999999999915e+01	1.645588000000000087e-09
-1.800137000000000143e+01	1.298011999999999963e-09
-1.700170999999999921e+01	9.539295999999999067e-10
-1.600134999999999863e+01	7.320327000000000378e-10
-1.500158000000000058e+01	6.266517000000000271e-10
-1.400111000000000061e+01	5.216250999999999754e-10
-1.300201999999999991e+01	4.844734000000000323e-10
-1.200158000000000058e+01	3.714497000000000020e-10
-1.100209000000000081e+01	3.225048999999999830e-10
-1.000116000000000049e+01	2.834300000000000232e-10
-9.002212000000000103e+00	2.428872999999999932e-10
-8.001796000000000575e+00	1.986459999999999983e-10
-7.000971999999999973e+00	1.840170000000000016e-10
-6.001782999999999646e+00	1.350174999999999941e-10
-5.000830999999999804e+00	1.047977999999999992e-10
-4.001424000000000092e+00	1.072781999999999982e-10
-3.000977999999999923e+00	8.824536999999999519e-11
-2.001218999999999859e+00	8.358845999999999540e-11
-1.000623000000000040e+00	8.611956000000000024e-11
9.749999999999999552e-04	7.761537000000000192e-11
9.988719999999999821e-01	5.686164000000000125e-11
1.999438000000000049e+00	7.473019000000000310e-11
2.998742000000000019e+00	6.895967000000000357e-11
3.999407000000000156e+00	7.179445000000000171e-11
4.998552000000000106e+00	6.506215000000000626e-11
5.999298999999999715e+00	6.415109999999999471e-11
6.998306999999999611e+00	6.987122999999999933e-11
7.999160999999999966e+00	7.817263999999999879e-11
8.999563000000000201e+00	5.104107000000000276e-11
9.998931999999999931e+00	4.613092000000000111e-11
1.099954999999999927e+01	5.230650999999999984e-11
1.199891000000000041e+01	5.301531000000000182e-11
1.299926999999999921e+01	4.719406999999999784e-11
1.399851999999999919e+01	4.228401000000000291e-11
1.499907999999999930e+01	3.995582000000000089e-11
1.599868000000000023e+01	4.015820000000000149e-11
1.699889999999999901e+01	5.478721999999999685e-11
1.799883000000000166e+01	2.107495999999999848e-11
1.899924000000000035e+01	3.732366999999999903e-11
1.999847000000000108e+01	2.107507000000000059e-11
2.099888999999999939e+01	2.552960999999999910e-11
2.199819000000000102e+01	2.264438999999999980e-11
2.299867000000000061e+01	2.254323000000000067e-11
2.399909999999999854e+01	1.419116000000000069e-11
2.499885000000000090e+01	1.565920000000000097e-11
2.599917999999999907e+01	8.977512999999999897e-12
2.699855000000000160e+01	1.216660999999999959e-11
2.799903000000000119e+01	1.338152000000000012e-11
2.899849000000000032e+01	-1.500243999999999964e-12
2.997863999999999862e+01	-2.091892000000000069e-10
2.900100000000000122e+01	1.970914999999999948e-11
2.800169999999999959e+01	3.297135000000000087e-11
2.700137000000000143e+01	3.459119000000000217e-11
2.600163999999999831e+01	4.000754000000000100e-11
2.500150999999999968e+01	5.463615999999999809e-11
2.400193000000000154e+01	6.799976000000000145e-11
2.300157000000000096e+01	6.025514999999999897e-11
2.200119000000000113e+01	6.319105000000000225e-11
2.100147000000000119e+01	6.400099999999999437e-11
2.000131000000000014e+01	5.974907000000000644e-11
1.900178999999999974e+01	7.513712999999999611e-11
1.800132999999999939e+01	8.212263000000000265e-11
1.700166000000000111e+01	1.160877000000000002e-10
1.600093999999999994e+01	1.074320000000000019e-10
1.500186000000000064e+01	2.457722999999999786e-10
1.400118999999999936e+01	4.170508999999999996e-10
1.300172000000000061e+01	7.146119999999999927e-10
1.200134000000000079e+01	1.092498000000000088e-09
1.100212999999999930e+01	1.542508999999999972e-09
1.000126999999999988e+01	1.987356999999999923e-09
9.002121000000000706e+00	2.331936000000000083e-09
8.002019000000000659e+00	2.552513000000000034e-09
7.001130999999999993e+00	2.850173999999999923e-09
6.001672000000000118e+00	3.254024999999999834e-09
5.000963999999999743e+00	3.490846000000000169e-09
4.001680999999999599e+00	3.758998000000000134e-09
3.001021000000000161e+00	3.924151999999999748e-09
2.001870999999999956e+00	4.225808000000000096e-09
1.001274999999999915e+00	4.320810999999999587e-09
1.523999999999999964e-03	4.768846999999999590e-09
-9.992490000000000538e-01	4.627479999999999824e-09
-1.999930999999999903e+00	4.845983000000000387e-09
-2.999244000000000021e+00	4.984410000000000162e-09
-3.999690000000000190e+00	5.034466999999999754e-09
-4.998847999999999736e+00	5.179472999999999822e-09
-5.999487000000000236e+00	5.297348999999999798e-09
-6.998560000000000336e+00	5.366590999999999671e-09
-7.999105000000000132e+00	5.537057999999999678e-09
-8.999511999999999290e+00	5.627097000000000012e-09
-9.998922999999999561e+00	5.959528000000000185e-09
-1.099965000000000082e+01	6.088643000000000313e-09
-1.199882000000000026e+01	5.931181999999999588e-09
-1.299929000000000023e+01	6.313873000000000371e-09
-1.399881000000000064e+01	6.407712000000000216e-09
-1.499943999999999988e+01	6.484794999999999835e-09
-1.599849000000000032e+01	6.289576000000000078e-09
-1.699941000000000102e+01	6.640683999999999895e-09
-1.799869999999999948e+01	6.759472999999999742e-09
-1.899919999999999831e+01	6.499772000000000413e-09
-1.999824999999999875e+01	6.841512999999999596e-09
-2.099895000000000067e+01	6.872280000000000178e-09
-2.199811000000000050e+01	6.940454999999999894e-09
-2.299896999999999991e+01	6.931649000000000245e-09
-2.399923000000000073e+01	7.012073999999999789e-09
-2.499878000000000000e+01	7.083287000000000130e-09
-2.599934000000000012e+01	7.138302000000000275e-09
-2.699877000000000038e+01	7.197217999999999868e-09
-2.799913000000000096e+01	7.216248999999999862e-09
-2.899828000000000117e+01	7.320703000000000295e-09
