Vg	Ids
-2.997781000000000162e+01	6.148491000000000042e-09
-2.900046000000000035e+01	5.692863999999999750e-09
-2.800118000000000151e+01	5.593161000000000058e-09
-2.700092000000000070e+01	5.502623999999999795e-09
-2.600147000000000119e+01	5.397052000000000317e-09
-2.500090000000000146e+01	5.327820000000000323e-09
-2.400148000000000081e+01	5.189607000000000110e-09
-2.300113999999999947e+01	5.007975000000000380e-09
-2.200087999999999866e+01	4.887670000000000349e-09
-2.100120000000000076e+01	4.728911000000000277e-09
-2.000082000000000093e+01	4.545607000000000266e-09
-1.900142999999999915e+01	4.338419000000000091e-09
-1.800084999999999980e+01	4.101414000000000247e-09
-1.700151999999999930e+01	3.801863000000000068e-09
-1.600104999999999933e+01	3.512075000000000200e-09
-1.500151999999999930e+01	3.167931000000000152e-09
-1.400111000000000061e+01	2.884876000000000037e-09
-1.300187000000000026e+01	2.628999000000000012e-09
-1.200154000000000032e+01	2.366033000000000074e-09
-1.100202999999999953e+01	2.127665999999999919e-09
-1.000094999999999956e+01	1.866825999999999815e-09
-9.001760000000000872e+00	1.638075000000000053e-09
-8.001276000000000721e+00	1.488068999999999900e-09
-7.000663000000000302e+00	1.240186999999999907e-09
-6.001452999999999705e+00	1.104049000000000020e-09
-5.000392999999999866e+00	9.808160000000001004e-10
-4.001209000000000238e+00	8.156791000000000438e-10
-3.000506000000000117e+00	7.224068000000000039e-10
-2.001119999999999788e+00	5.155175000000000243e-10
-1.000532999999999895e+00	8.285844000000000034e-10
1.031000000000000015e-03	3.704723000000000236e-10
9.989879999999999871e-01	2.615113000000000108e-10
1.999317999999999929e+00	2.911175000000000031e-10
2.999064000000000174e+00	2.343842000000000166e-10
3.999347000000000207e+00	1.501637999999999980e-10
4.998504999999999754e+00	7.844475000000000459e-11
5.999444000000000443e+00	4.924093000000000312e-11
6.998624999999999652e+00	-6.939893000000000346e-12
7.999208000000000318e+00	-4.515293999999999804e-11
8.999928000000000594e+00	-8.680764000000000310e-11
9.999022000000000077e+00	-1.232998999999999973e-10
1.099954999999999927e+01	-1.788226000000000107e-10
1.199918000000000085e+01	-2.051415999999999950e-10
1.299933000000000050e+01	-2.524144000000000171e-10
1.399873999999999974e+01	-2.951317000000000180e-10
1.499905000000000044e+01	-3.300044999999999847e-10
1.599879999999999924e+01	-3.549565999999999838e-10
1.699915000000000020e+01	-3.996482999999999857e-10
1.799840000000000018e+01	-4.223226999999999772e-10
1.899896999999999991e+01	-4.442382000000000035e-10
1.999806999999999846e+01	-4.881705999999999644e-10
2.099843999999999866e+01	-5.047717000000000303e-10
2.199787999999999855e+01	-5.247641000000000201e-10
2.299825999999999837e+01	-5.461731999999999726e-10
2.399869999999999948e+01	-5.663682999999999538e-10
2.499851999999999919e+01	-5.969890000000000154e-10
2.599860999999999933e+01	-6.062513999999999813e-10
2.699824999999999875e+01	-5.992664999999999592e-10
2.799859999999999971e+01	-6.370241000000000026e-10
2.899797999999999831e+01	-6.509935000000000226e-10
2.998356000000000066e+01	-9.996681999999999663e-10
2.900015000000000143e+01	-6.176392000000000027e-10
2.800090000000000146e+01	-5.880304000000000087e-10
2.700044000000000111e+01	-5.620150999999999776e-10
2.600151999999999930e+01	-5.429839000000000237e-10
2.500097999999999843e+01	-5.340766000000000332e-10
2.400149000000000044e+01	-4.997098999999999930e-10
2.300106999999999857e+01	-4.826534999999999608e-10
2.200047999999999959e+01	-4.607887999999999980e-10
2.100112999999999985e+01	-4.408467000000000158e-10
2.000068999999999875e+01	-4.209558000000000178e-10
1.900135999999999825e+01	-4.047089000000000023e-10
1.800084000000000017e+01	-4.207029999999999792e-10
1.700122000000000000e+01	-3.618904000000000017e-10
1.600104999999999933e+01	-3.378994999999999869e-10
1.500173999999999985e+01	-2.969538000000000153e-10
1.400079999999999991e+01	-2.725581000000000020e-10
1.300139000000000067e+01	-2.256396999999999906e-10
1.200112000000000023e+01	-1.427348999999999927e-10
1.100186000000000064e+01	-3.128491999999999752e-11
1.000097000000000058e+01	9.707044999999999539e-11
9.001735000000000042e+00	2.014855999999999871e-10
8.001215999999999440e+00	3.498742999999999775e-10
7.000786999999999871e+00	5.148594000000000346e-10
6.001503999999999728e+00	6.412299000000000379e-10
5.000642000000000031e+00	8.178550999999999957e-10
4.001368000000000258e+00	1.006120999999999942e-09
3.000634999999999941e+00	1.273183999999999974e-09
2.001415999999999862e+00	1.515499999999999988e-09
1.000653000000000015e+00	1.764646999999999976e-09
1.051999999999999984e-03	1.978519999999999905e-09
-9.988460000000000116e-01	2.247406000000000170e-09
-1.999257999999999980e+00	2.427016000000000131e-09
-2.998295999999999850e+00	2.610776999999999824e-09
-3.999136000000000024e+00	2.784617000000000125e-09
-4.998299000000000269e+00	2.930978999999999831e-09
-5.999031999999999698e+00	3.049353000000000151e-09
-6.998273000000000188e+00	3.254673999999999922e-09
-7.998813000000000173e+00	3.410550999999999879e-09
-8.999477000000000615e+00	3.547950999999999839e-09
-9.998589000000000837e+00	3.675892999999999933e-09
-1.099920999999999971e+01	3.795228000000000121e-09
-1.199867000000000061e+01	3.958847000000000112e-09
-1.299892000000000003e+01	4.020691000000000007e-09
-1.399826000000000015e+01	4.154199000000000080e-09
-1.499879999999999924e+01	4.281679999999999632e-09
-1.599829000000000079e+01	4.352787000000000098e-09
-1.699895000000000067e+01	4.457954999999999832e-09
-1.799856000000000122e+01	4.627339999999999863e-09
-1.899870999999999910e+01	4.793591000000000099e-09
-1.999812999999999974e+01	4.942331000000000146e-09
-2.099859999999999971e+01	5.094357999999999956e-09
-2.199837000000000131e+01	5.219718000000000028e-09
-2.299869999999999948e+01	5.187225999999999640e-09
-2.399877000000000038e+01	5.248262000000000048e-09
-2.499867000000000061e+01	5.350640999999999949e-09
-2.599906000000000006e+01	5.431315000000000285e-09
-2.699847000000000108e+01	5.556623000000000324e-09
-2.799883000000000166e+01	5.672970999999999600e-09
-2.899829000000000079e+01	5.741899000000000295e-09
