Vg	Ids
-9.993586000000000524e+00	2.970813000000000130e-09
-9.001253999999999422e+00	2.514269999999999839e-09
-8.000723000000000695e+00	2.217346999999999870e-09
-7.000263999999999598e+00	1.924117999999999952e-09
-6.001088000000000200e+00	1.523344999999999975e-09
-5.000238999999999656e+00	1.157441999999999900e-09
-4.000905000000000378e+00	8.063676000000000393e-10
-3.000342999999999982e+00	5.515008999999999851e-10
-2.000681999999999849e+00	3.685999000000000187e-10
-1.000416999999999890e+00	2.247171000000000066e-10
1.103999999999999947e-03	5.425144999999999700e-11
9.993570000000000508e-01	-1.322080999999999904e-10
1.999751000000000056e+00	-1.367630000000000012e-10
2.998887999999999998e+00	-1.548324999999999924e-10
3.999441000000000024e+00	-1.713825000000000025e-10
4.998397999999999897e+00	-2.002831000000000112e-10
5.999139999999999695e+00	-2.153149999999999952e-10
6.998432000000000208e+00	-2.346495000000000074e-10
7.999164999999999637e+00	-2.588426000000000094e-10
8.999674999999999869e+00	-2.738238000000000135e-10
9.993662999999999741e+00	-4.253606000000000025e-10
9.001640000000000086e+00	-2.242734999999999959e-10
8.001143000000000782e+00	-1.970436000000000091e-10
7.000537999999999705e+00	-1.601972000000000121e-10
6.001247000000000220e+00	-1.331189999999999929e-10
5.000689999999999635e+00	-6.772641000000000363e-11
4.001312000000000424e+00	3.076675999999999804e-11
3.000643000000000171e+00	1.868582999999999895e-10
2.001437999999999828e+00	3.667273999999999820e-10
1.000563000000000091e+00	6.397628999999999642e-10
7.690000000000000438e-04	7.384503999999999918e-10
-9.989700000000000246e-01	1.170195999999999916e-09
-1.999575000000000102e+00	1.292314999999999998e-09
-2.998631000000000046e+00	1.601789999999999904e-09
-3.999200999999999784e+00	1.868801999999999809e-09
-4.998497000000000412e+00	2.094972999999999978e-09
-5.999277000000000193e+00	2.372716000000000019e-09
-6.998499999999999943e+00	2.579099000000000008e-09
-7.998865000000000336e+00	2.836545000000000155e-09
-8.999598000000000653e+00	3.004012000000000069e-09
