Vg	Ids
-2.998294999999999888e+01	3.871027000000000058e-08
-2.900174000000000163e+01	3.720274999999999873e-08
-2.800228999999999857e+01	3.659595000000000286e-08
-2.700176000000000087e+01	3.610875000000000231e-08
-2.600223000000000084e+01	3.555994999999999940e-08
-2.500176000000000087e+01	3.507089000000000151e-08
-2.400233000000000061e+01	3.458531999999999778e-08
-2.300169999999999959e+01	3.407733000000000065e-08
-2.200141999999999953e+01	3.358382000000000036e-08
-2.100146000000000157e+01	3.301488999999999951e-08
-2.000140000000000029e+01	3.244448999999999991e-08
-1.900206999999999979e+01	3.187854000000000270e-08
-1.800128000000000128e+01	3.121107999999999972e-08
-1.700204000000000093e+01	3.056136999999999700e-08
-1.600157000000000096e+01	2.987988999999999824e-08
-1.500206999999999979e+01	2.917780000000000072e-08
-1.400150999999999968e+01	2.844347999999999947e-08
-1.300158000000000058e+01	2.771794000000000117e-08
-1.200107999999999997e+01	2.693047000000000120e-08
-1.100206999999999979e+01	2.610752000000000044e-08
-1.000154000000000032e+01	2.535504000000000057e-08
-9.001920000000000144e+00	2.462010000000000021e-08
-8.001573000000000491e+00	2.378621999999999936e-08
-7.001104999999999912e+00	2.299333999999999869e-08
-6.001744999999999663e+00	2.226001999999999858e-08
-5.000947000000000031e+00	2.137696000000000059e-08
-4.001496999999999638e+00	2.075022000000000116e-08
-3.000685999999999964e+00	1.990774999999999838e-08
-2.001112000000000002e+00	1.902638999999999968e-08
-1.000404000000000071e+00	1.834839999999999839e-08
9.619999999999999645e-04	1.754553999999999936e-08
9.990780000000000216e-01	1.763069000000000129e-08
1.999721000000000082e+00	1.624963000000000110e-08
2.998686000000000185e+00	1.557603999999999950e-08
3.999474999999999891e+00	1.501202999999999867e-08
4.998363000000000334e+00	1.418256000000000070e-08
5.999080000000000190e+00	1.348983000000000076e-08
6.998173999999999673e+00	1.274726000000000009e-08
7.999095999999999762e+00	1.222910000000000030e-08
8.999563000000000201e+00	1.157772999999999947e-08
9.998748000000000857e+00	1.122163000000000067e-08
1.099953999999999965e+01	1.038789999999999967e-08
1.199892999999999965e+01	9.772168000000000370e-09
1.299900000000000055e+01	9.209168999999999221e-09
1.399823999999999913e+01	8.527930999999999841e-09
1.499925999999999959e+01	7.858490999999999307e-09
1.599822999999999951e+01	7.151097000000000126e-09
1.699887000000000015e+01	6.341815999999999889e-09
