Vg	Ids
-2.998358999999999952e+01	3.170962000000000201e-08
-2.899973999999999918e+01	3.034059000000000183e-08
-2.800074000000000041e+01	2.965043999999999879e-08
-2.700010999999999939e+01	2.901596000000000037e-08
-2.600056999999999974e+01	2.877892000000000013e-08
-2.499990999999999985e+01	2.837510999999999963e-08
-2.400093000000000032e+01	2.804771000000000095e-08
-2.300001999999999924e+01	2.759966999999999967e-08
-2.199972999999999956e+01	2.728237000000000119e-08
-2.100024000000000157e+01	2.686328000000000032e-08
-2.000000999999999962e+01	2.641155000000000068e-08
-1.900071000000000154e+01	2.599044000000000109e-08
-1.800033000000000172e+01	2.551634000000000083e-08
-1.700085999999999942e+01	2.508819000000000040e-08
-1.600021999999999878e+01	2.455721000000000024e-08
-1.500092000000000070e+01	2.411493999999999862e-08
-1.400042000000000009e+01	2.356569000000000116e-08
-1.300116000000000049e+01	2.313876999999999908e-08
-1.200088000000000044e+01	2.258111000000000082e-08
-1.100158000000000058e+01	2.202032000000000074e-08
-1.000060000000000038e+01	2.150962999999999989e-08
-9.001433999999999713e+00	2.100371000000000087e-08
-8.001108999999999583e+00	2.044690999999999883e-08
-7.000281000000000198e+00	1.990318000000000075e-08
-6.001409999999999911e+00	1.934214000000000038e-08
-5.000684999999999825e+00	1.878721999999999874e-08
-4.001501000000000197e+00	1.819296999999999989e-08
-3.000836000000000059e+00	1.763470999999999896e-08
-2.001424999999999788e+00	1.698909999999999958e-08
-1.000318000000000040e+00	1.635169000000000022e-08
7.690000000000000438e-04	1.575324999999999913e-08
9.986310000000000464e-01	1.453520999999999990e-08
1.999196999999999891e+00	1.459917000000000016e-08
2.998372999999999955e+00	1.353477999999999945e-08
3.998883000000000187e+00	1.294604999999999998e-08
4.998037000000000063e+00	1.231192000000000064e-08
5.998821999999999655e+00	1.165634999999999935e-08
6.997976999999999670e+00	1.092712999999999926e-08
7.998560000000000336e+00	1.025899999999999942e-08
8.999022000000000077e+00	9.659088000000000591e-09
9.998568000000000566e+00	9.127398000000000744e-09
1.099896999999999991e+01	8.388612000000000273e-09
1.199863000000000035e+01	7.837335000000000213e-09
1.299901999999999980e+01	7.192535000000000123e-09
1.399813999999999936e+01	6.600363000000000278e-09
1.499868000000000023e+01	6.031983999999999712e-09
1.599829000000000079e+01	5.300846999999999821e-09
1.699893000000000143e+01	4.421876000000000003e-09
1.799811000000000050e+01	3.800605999999999728e-09
1.899883000000000166e+01	3.129438999999999992e-09
1.999794999999999945e+01	2.658781000000000106e-09
2.099816999999999823e+01	2.206291000000000152e-09
2.199769999999999825e+01	1.624091000000000032e-09
2.299814999999999898e+01	1.274741999999999898e-09
2.399855000000000160e+01	7.994278000000000215e-10
2.499795999999999907e+01	4.473450000000000201e-10
2.599856000000000122e+01	1.851381000000000082e-10
2.699774999999999991e+01	-2.930811000000000122e-11
2.799829000000000079e+01	-1.599395999999999943e-10
2.899771000000000143e+01	-3.262029999999999953e-10
2.998235999999999990e+01	-6.661183000000000488e-10
2.899994999999999834e+01	-3.815731999999999930e-10
2.800050999999999846e+01	-3.768153999999999786e-10
2.700026000000000082e+01	-3.961498000000000106e-10
2.600085999999999942e+01	-3.985285999999999859e-10
2.500026000000000082e+01	-4.147749000000000170e-10
2.400064000000000064e+01	-4.198364999999999905e-10
2.300020999999999916e+01	-3.695271000000000215e-10
2.199990000000000023e+01	-4.130543999999999917e-10
2.100037999999999982e+01	-3.619355999999999862e-10
2.000012999999999863e+01	-4.082964999999999972e-10
1.900075999999999965e+01	-2.980114000000000200e-10
1.800013999999999825e+01	-2.296337000000000029e-10
1.700065000000000026e+01	-3.045909999999999876e-10
1.600033000000000172e+01	-1.504247000000000079e-10
1.500087000000000081e+01	-8.371697999999999777e-11
1.400043999999999933e+01	-3.300287999999999760e-11
1.300117999999999974e+01	7.060129999999999483e-11
1.200088000000000044e+01	1.421677000000000022e-10
1.100164999999999971e+01	2.589300000000000044e-10
1.000094999999999956e+01	3.407133000000000233e-10
9.001568000000000680e+00	5.749800000000000142e-10
8.001143000000000782e+00	4.822651999999999488e-10
7.000301999999999580e+00	9.357678999999999156e-10
6.001191000000000386e+00	1.295189000000000045e-09
5.000453000000000259e+00	3.114512999999999955e-09
4.000951999999999842e+00	2.160541999999999879e-09
3.000197000000000003e+00	3.020836000000000052e-09
2.001266000000000211e+00	3.862808999999999911e-09
1.000609999999999999e+00	5.165218000000000268e-09
4.809999999999999823e-04	6.248494999999999731e-09
-9.985070000000000334e-01	6.466416000000000058e-09
-1.998969999999999914e+00	8.151475999999999201e-09
-2.998406999999999822e+00	9.091324999999999519e-09
-3.998819000000000123e+00	1.026848000000000051e-08
-4.998033000000000392e+00	1.074809000000000026e-08
-5.998934000000000211e+00	1.287430999999999956e-08
-6.998196000000000083e+00	1.360954999999999960e-08
-7.998869000000000007e+00	1.491134999999999938e-08
-8.999124999999999375e+00	1.616873000000000068e-08
-9.998575999999999908e+00	1.678013000000000045e-08
-1.099895000000000067e+01	1.951286999999999902e-08
-1.199835999999999991e+01	1.816512999999999929e-08
-1.299882999999999988e+01	1.917461999999999928e-08
-1.399831000000000003e+01	1.989421999999999998e-08
-1.499863000000000035e+01	2.085131999999999867e-08
-1.599822999999999951e+01	2.173803999999999869e-08
-1.699859999999999971e+01	2.252873999999999928e-08
-1.799797999999999831e+01	2.344276999999999969e-08
-1.899859000000000009e+01	2.406366000000000042e-08
-1.999784999999999968e+01	2.490548000000000114e-08
-2.099794999999999945e+01	2.545517999999999977e-08
-2.199754000000000076e+01	2.612255000000000054e-08
-2.299821999999999989e+01	2.693962999999999954e-08
-2.399823999999999913e+01	2.747541000000000118e-08
-2.499743000000000137e+01	2.780918999999999876e-08
-2.599832999999999927e+01	2.877975999999999989e-08
-2.699755000000000038e+01	2.939310999999999922e-08
-2.799795999999999907e+01	2.975509999999999954e-08
-2.899733000000000160e+01	3.021691000000000293e-08
