Vg	Ids
-3.997581000000000273e+01	4.785602000000000159e-08
-3.900182999999999822e+01	4.433557000000000265e-08
-3.800133000000000294e+01	4.350972999999999715e-08
-3.700169999999999959e+01	4.236799999999999928e-08
-3.600140999999999991e+01	4.119615999999999849e-08
-3.500216999999999956e+01	3.993054000000000095e-08
-3.400182999999999822e+01	3.828990999999999853e-08
-3.300104999999999933e+01	3.671297999999999951e-08
-3.200211000000000183e+01	3.480241999999999778e-08
-3.100132999999999939e+01	3.290485000000000099e-08
-3.000204000000000093e+01	3.099629999999999811e-08
-2.900139000000000067e+01	2.907419000000000049e-08
-2.800218999999999880e+01	2.724793000000000105e-08
-2.700156000000000134e+01	2.548194000000000021e-08
-2.600219999999999843e+01	2.373551000000000089e-08
-2.500141999999999953e+01	2.206670999999999855e-08
-2.400186000000000064e+01	2.053528000000000149e-08
-2.300137000000000143e+01	1.902336999999999983e-08
-2.200116999999999834e+01	1.754001999999999999e-08
-2.100114999999999910e+01	1.618667999999999854e-08
-2.000083000000000055e+01	1.493071999999999991e-08
-1.900171999999999883e+01	1.363851999999999976e-08
-1.800106999999999857e+01	1.252634999999999987e-08
-1.700169999999999959e+01	1.149033999999999984e-08
-1.600120000000000076e+01	1.055080000000000042e-08
-1.500179999999999936e+01	9.684139999999999193e-09
-1.400141999999999953e+01	8.913638000000000027e-09
-1.300211000000000006e+01	8.185043999999999306e-09
-1.200170999999999921e+01	7.610359000000000272e-09
-1.100238000000000049e+01	7.015831999999999973e-09
-1.000167000000000073e+01	6.483551999999999822e-09
-9.002387000000000583e+00	5.980637000000000014e-09
-8.001924999999999955e+00	5.527111000000000271e-09
-7.001195000000000057e+00	5.098843000000000277e-09
-6.002195000000000391e+00	4.695727000000000157e-09
-5.001238999999999990e+00	4.332596000000000080e-09
-4.002149000000000179e+00	4.007673000000000208e-09
-3.001107000000000191e+00	3.881094999999999821e-09
-2.001651999999999987e+00	3.448322000000000161e-09
-1.001262000000000096e+00	3.183019000000000131e-09
1.709000000000000016e-03	2.955473999999999962e-09
9.992879999999999541e-01	2.732127999999999936e-09
2.000000000000000000e+00	2.524928999999999977e-09
2.999334000000000167e+00	2.342121999999999990e-09
3.999832000000000054e+00	2.177635999999999903e-09
4.998896000000000228e+00	2.009506999999999893e-09
5.999864999999999782e+00	1.859092000000000057e-09
6.998886999999999858e+00	1.707056000000000066e-09
7.999344999999999928e+00	1.587767000000000065e-09
8.999705000000000510e+00	1.438667999999999938e-09
9.998996999999999247e+00	1.319478999999999968e-09
1.099956000000000067e+01	1.188043000000000092e-09
1.199906999999999968e+01	1.082265999999999993e-09
1.299924000000000035e+01	9.599399000000000674e-10
1.399853000000000058e+01	8.448007000000000355e-10
1.499898999999999916e+01	7.259665999999999775e-10
1.599843000000000082e+01	6.301604999999999768e-10
1.699899999999999878e+01	5.260035000000000231e-10
1.799829000000000079e+01	4.546425999999999950e-10
1.899899999999999878e+01	3.367194000000000170e-10
1.999832999999999927e+01	2.569063999999999846e-10
2.099875000000000114e+01	1.537036000000000068e-10
2.199831000000000003e+01	4.695658000000000185e-11
2.299881999999999849e+01	6.110418000000000187e-12
2.399926999999999921e+01	-1.184533000000000070e-10
2.499893000000000143e+01	-1.797989000000000004e-10
2.599941000000000102e+01	-2.788016000000000022e-10
2.699908999999999892e+01	-3.476885999999999836e-10
