Vg	Ids
-2.997841999999999985e+01	6.542182000000000063e-09
-2.900056000000000012e+01	5.708703999999999977e-09
-2.800088999999999828e+01	5.591441999999999684e-09
-2.700064000000000064e+01	5.443205999999999825e-09
-2.600118000000000151e+01	5.273163000000000147e-09
-2.500063000000000102e+01	5.066832000000000190e-09
-2.400119000000000113e+01	4.800019999999999726e-09
-2.300090000000000146e+01	4.615145999999999688e-09
-2.200047999999999959e+01	4.337908000000000154e-09
-2.100059999999999860e+01	4.089825000000000195e-09
-2.000043000000000148e+01	3.776555999999999588e-09
-1.900114999999999910e+01	3.387876999999999963e-09
-1.800055000000000049e+01	2.909220000000000010e-09
-1.700127000000000166e+01	2.558196000000000086e-09
-1.600080000000000169e+01	2.221140000000000045e-09
-1.500127999999999950e+01	1.975080000000000173e-09
-1.400084999999999980e+01	1.672641000000000035e-09
-1.300140000000000029e+01	1.371214000000000100e-09
-1.200130000000000052e+01	1.166297999999999977e-09
-1.100184999999999924e+01	9.849158000000000535e-10
-1.000125000000000064e+01	8.239287999999999972e-10
-9.002027000000000001e+00	6.943193000000000221e-10
-8.001623999999999626e+00	5.797404999999999586e-10
-7.000873000000000346e+00	4.676924000000000051e-10
-6.001693000000000389e+00	3.800374999999999917e-10
-5.000817999999999763e+00	3.154603999999999873e-10
-4.001660000000000217e+00	2.566022000000000013e-10
-3.000771999999999995e+00	1.858461000000000072e-10
-2.001472000000000140e+00	1.617034999999999990e-10
-1.000690999999999997e+00	1.068893999999999949e-10
1.103999999999999947e-03	9.580505999999999486e-11
9.987650000000000139e-01	-1.999806000000000011e-11
1.999416000000000082e+00	-1.484040999999999880e-10
2.998638999999999832e+00	-1.587797000000000013e-10
3.999012000000000011e+00	-1.876292000000000059e-10
4.998291000000000039e+00	-2.212366000000000051e-10
5.999196000000000417e+00	-2.593992000000000073e-10
6.998345999999999734e+00	-2.859710000000000044e-10
7.999092000000000091e+00	-3.142131999999999795e-10
8.999546000000000490e+00	-3.252468999999999824e-10
9.998983000000000843e+00	-3.487317000000000191e-10
1.099976000000000020e+01	-3.677622000000000083e-10
1.199910000000000032e+01	-3.914493999999999924e-10
1.299951000000000079e+01	-4.004581999999999748e-10
1.399887000000000015e+01	-4.333065999999999769e-10
1.499932000000000087e+01	-4.362422000000000138e-10
1.599896000000000029e+01	-4.805289999999999854e-10
1.699879999999999924e+01	-5.116054000000000374e-10
1.799867000000000061e+01	-5.136298999999999822e-10
1.899907999999999930e+01	-5.418217000000000213e-10
1.999832999999999927e+01	-5.587772000000000461e-10
2.099878999999999962e+01	-5.888917000000000459e-10
2.199822999999999951e+01	-5.936998999999999962e-10
2.299849000000000032e+01	-6.180445999999999856e-10
2.399905000000000044e+01	-6.255355000000000057e-10
2.499816999999999823e+01	-6.496783999999999803e-10
2.599868999999999986e+01	-6.772627999999999580e-10
2.699833999999999889e+01	-6.962928000000000463e-10
2.799888999999999939e+01	-7.283315999999999998e-10
2.899812000000000012e+01	-7.420473000000000045e-10
2.998144999999999882e+01	-1.193214000000000094e-09
2.900072000000000116e+01	-7.100091000000000354e-10
2.800125999999999848e+01	-6.779701000000000182e-10
2.700118000000000151e+01	-6.312548999999999767e-10
2.600160999999999945e+01	-6.071628999999999941e-10
2.500091000000000108e+01	-5.869685000000000292e-10
