Vg	Ids
-1.998637000000000086e+01	4.576995000000000282e-09
-1.900090000000000146e+01	3.670133000000000151e-09
-1.800012999999999863e+01	3.175832999999999904e-09
-1.700102000000000046e+01	2.758308999999999848e-09
-1.600086999999999904e+01	2.292553999999999940e-09
-1.500136000000000003e+01	1.931864000000000020e-09
-1.400051999999999985e+01	1.620313999999999995e-09
-1.300131999999999977e+01	1.326274999999999951e-09
-1.200128999999999913e+01	1.114173000000000015e-09
-1.100159999999999982e+01	9.423043000000000709e-10
-1.000069000000000052e+01	7.677031000000000018e-10
-9.001476999999999506e+00	6.296416000000000025e-10
-8.001302000000000803e+00	5.071675000000000480e-10
-7.000507999999999953e+00	3.742683000000000175e-10
-6.001255999999999702e+00	2.407109000000000171e-10
-5.000577999999999967e+00	1.433814000000000070e-10
-4.001389999999999780e+00	1.101790000000000054e-10
-3.000858000000000025e+00	5.227730999999999750e-11
-2.001249000000000056e+00	-2.015058000000000157e-11
-1.000051999999999941e+00	-4.682376999999999810e-11
6.790000000000000245e-04	-2.042820000000000086e-10
9.990909999999999513e-01	-1.614630000000000038e-10
1.999420999999999893e+00	-1.894017000000000119e-10
2.998472000000000026e+00	-2.039275999999999979e-10
3.999251999999999807e+00	-2.527696000000000243e-10
4.998775000000000190e+00	-2.607664000000000106e-10
5.999208000000000318e+00	-2.942724999999999782e-10
6.998096999999999568e+00	-3.241847999999999908e-10
7.999216999999999800e+00	-3.393180999999999865e-10
8.999807999999999808e+00	-3.493397999999999934e-10
9.998803000000000551e+00	-3.875527000000000032e-10
1.099921999999999933e+01	-4.184768999999999800e-10
1.199849999999999994e+01	-4.371540000000000188e-10
1.299929999999999986e+01	-4.413550000000000232e-10
1.399895000000000067e+01	-4.798717000000000439e-10
1.499920000000000009e+01	-5.055327000000000445e-10
1.599820000000000064e+01	-5.361536999999999949e-10
1.699888999999999939e+01	-5.593848999999999963e-10
1.799853999999999843e+01	-5.724432000000000276e-10
1.899909999999999854e+01	-6.052403999999999938e-10
1.998629000000000033e+01	-9.574587999999999487e-10
1.900124999999999886e+01	-5.453148999999999612e-10
1.800026000000000082e+01	-5.140868999999999735e-10
1.700112000000000023e+01	-4.749111000000000062e-10
1.600093999999999994e+01	-4.495542000000000087e-10
1.500155999999999956e+01	-4.205018999999999808e-10
1.400085999999999942e+01	-3.989406999999999849e-10
1.300126000000000026e+01	-3.776324000000000080e-10
1.200116000000000049e+01	-3.335482999999999761e-10
1.100195000000000078e+01	-3.158843000000000256e-10
1.000111000000000061e+01	-2.807583999999999763e-10
9.001777999999999835e+00	-2.587416000000000219e-10
8.001091999999999871e+00	-2.304995000000000011e-10
7.000238000000000405e+00	-1.959809000000000072e-10
6.001075000000000159e+00	-1.558448000000000066e-10
5.000380999999999965e+00	-1.003724000000000007e-10
4.001591000000000342e+00	-8.174678000000000440e-11
3.000792999999999822e+00	4.397122000000000093e-12
2.001381999999999994e+00	8.229109999999999617e-11
1.000399000000000038e+00	1.460638999999999871e-10
6.830000000000000134e-04	2.371679000000000222e-10
-9.989919999999999911e-01	2.168719999999999879e-10
-1.999730000000000008e+00	2.550839999999999951e-10
-2.998750999999999944e+00	5.274113000000000438e-10
-3.999089000000000116e+00	6.759993999999999559e-10
-4.998522000000000354e+00	8.834963999999999891e-10
-5.999426999999999843e+00	1.070901000000000002e-09
-6.998367000000000004e+00	1.293682999999999947e-09
-7.999049000000000298e+00	1.520513000000000082e-09
-8.999164999999999637e+00	1.709032000000000060e-09
-9.999034999999999229e+00	1.945071000000000096e-09
-1.099945999999999913e+01	2.127315000000000113e-09
-1.199881000000000064e+01	2.345441000000000028e-09
-1.299896999999999991e+01	2.548379999999999838e-09
-1.399853000000000058e+01	2.719543999999999930e-09
-1.499924999999999997e+01	2.851380000000000136e-09
-1.599883999999999951e+01	3.021931000000000036e-09
-1.699898999999999916e+01	3.204781000000000082e-09
-1.799828000000000117e+01	3.378975999999999810e-09
-1.899862999999999857e+01	3.497099999999999845e-09
