Vg	Ids
-2.998019000000000034e+01	7.623495000000000463e-09
-2.900053000000000125e+01	6.814476999999999690e-09
-2.800121000000000038e+01	6.541630999999999783e-09
-2.700092000000000070e+01	6.354167999999999972e-09
-2.600166000000000111e+01	5.979143999999999717e-09
-2.500132999999999939e+01	5.587562000000000314e-09
-2.400188999999999950e+01	5.066926000000000376e-09
-2.300176000000000087e+01	4.229011000000000380e-09
-2.200077999999999889e+01	3.696023999999999850e-09
-2.100147000000000119e+01	3.236628999999999908e-09
-2.000069999999999837e+01	2.666089999999999838e-09
-1.900131000000000014e+01	2.112657999999999799e-09
-1.800108000000000175e+01	1.675886999999999964e-09
-1.700142999999999915e+01	1.273072999999999953e-09
-1.600104999999999933e+01	1.036062000000000056e-09
-1.500176000000000087e+01	7.932308000000000067e-10
-1.400146999999999942e+01	6.405877999999999786e-10
-1.300192999999999977e+01	4.531253000000000172e-10
-1.200155999999999956e+01	4.192663000000000000e-10
-1.100197000000000003e+01	3.340374999999999955e-10
-1.000154999999999994e+01	2.598924999999999894e-10
-9.002266999999999797e+00	2.354974999999999925e-10
-8.001872999999999791e+00	1.784541000000000031e-10
-7.001096000000000430e+00	6.785976000000000245e-11
-6.001831000000000138e+00	6.198842999999999580e-11
-5.001089000000000340e+00	6.973260999999999563e-11
-4.001891999999999783e+00	3.819928999999999848e-11
-3.001081000000000110e+00	3.126513999999999818e-11
-2.001656999999999798e+00	1.724308999999999954e-10
-1.000949000000000089e+00	2.508996999999999957e-11
1.275000000000000092e-03	7.779749000000000074e-12
9.989620000000000166e-01	-8.363121000000000024e-11
1.999806999999999890e+00	-8.569006999999999537e-12
2.999188000000000187e+00	-2.760025999999999856e-11
3.999759000000000064e+00	-5.321156999999999800e-11
4.998977000000000004e+00	-2.496821999999999880e-11
5.999856000000000300e+00	-3.367409000000000076e-11
6.998616000000000170e+00	-3.995039999999999989e-11
7.999405000000000321e+00	-4.566968999999999783e-11
8.999726000000000781e+00	-6.262612999999999661e-11
9.999078000000000799e+00	-5.579270000000000318e-11
1.099948999999999977e+01	-7.087586000000000613e-11
1.199892000000000003e+01	-7.917700000000000483e-11
1.299944999999999951e+01	-9.668973999999999630e-11
1.399892999999999965e+01	-9.749947999999999644e-11
1.499939000000000000e+01	-9.952411000000000334e-11
1.599849000000000032e+01	-1.079769000000000053e-10
1.699899999999999878e+01	-1.229081000000000070e-10
1.799837000000000131e+01	-1.306522999999999925e-10
1.899896999999999991e+01	-1.335879000000000035e-10
1.999833999999999889e+01	-1.392567000000000005e-10
2.099915999999999983e+01	-1.461402999999999911e-10
2.199858000000000047e+01	-1.660826999999999915e-10
2.299913000000000096e+01	-1.618310000000000071e-10
2.399909999999999854e+01	-1.781794999999999946e-10
2.499886000000000053e+01	-1.781291000000000068e-10
2.599900999999999840e+01	-1.891122000000000100e-10
2.699887000000000015e+01	-2.003487999999999906e-10
2.799880999999999887e+01	-2.069287000000000022e-10
2.899824999999999875e+01	-2.159889000000000067e-10
2.998279000000000138e+01	-5.122895000000000433e-10
2.900088999999999828e+01	-2.139134000000000122e-10
2.800170999999999921e+01	-1.701313999999999922e-10
2.700133999999999901e+01	-1.605145000000000096e-10
2.600125999999999848e+01	-1.606158999999999954e-10
2.500090000000000146e+01	-1.419388000000000083e-10
2.400189999999999912e+01	-2.105727000000000105e-10
2.300103000000000009e+01	-1.271083999999999950e-10
2.200101000000000084e+01	-1.077736000000000036e-10
2.100106999999999857e+01	-1.023069999999999937e-10
2.000058999999999898e+01	-9.992817999999999396e-11
1.900157000000000096e+01	-9.041247999999999806e-11
1.800106999999999857e+01	-7.821416000000000446e-11
1.700138000000000105e+01	-6.530736999999999903e-11
1.600146000000000157e+01	-4.536506999999999827e-11
1.500200000000000067e+01	6.507685000000000053e-11
1.400145999999999979e+01	2.462275000000000164e-10
1.300206999999999979e+01	5.566227000000000201e-10
1.200108999999999959e+01	9.928360000000000237e-10
1.100215000000000032e+01	1.408450999999999937e-09
1.000099999999999945e+01	1.902359000000000131e-09
9.002017999999999631e+00	2.283154999999999857e-09
8.001590000000000202e+00	2.683230000000000049e-09
7.000916000000000139e+00	3.062099000000000098e-09
6.001380000000000159e+00	3.400028999999999985e-09
5.000676999999999595e+00	3.717103000000000042e-09
4.001278000000000112e+00	3.979872999999999952e-09
3.000526999999999944e+00	4.249170999999999615e-09
2.001129000000000158e+00	4.267794999999999736e-09
1.000717000000000079e+00	4.718230000000000156e-09
1.034999999999999896e-03	4.939298000000000287e-09
-9.989580000000000126e-01	5.073615999999999657e-09
-1.999670000000000059e+00	5.428954000000000400e-09
