Vg	Ids
-2.997848000000000113e+01	4.244644000000000299e-08
-2.900037000000000020e+01	4.132463999999999886e-08
-2.800084999999999980e+01	4.091586000000000226e-08
-2.700049999999999883e+01	4.030058999999999969e-08
-2.600142999999999915e+01	3.985826999999999868e-08
-2.500040999999999869e+01	3.939929000000000075e-08
-2.400122999999999962e+01	3.876877000000000074e-08
-2.300093000000000032e+01	3.812845000000000020e-08
-2.200043000000000148e+01	3.739277999999999875e-08
-2.100110000000000099e+01	3.667732000000000089e-08
-2.000053000000000125e+01	3.592779000000000172e-08
-1.900090000000000146e+01	3.507272999999999909e-08
-1.800082000000000093e+01	3.406535000000000004e-08
-1.700142999999999915e+01	3.306300000000000298e-08
-1.600100000000000122e+01	3.196473000000000197e-08
-1.500145999999999979e+01	3.084718000000000266e-08
-1.400094999999999956e+01	2.962228999999999863e-08
-1.300160999999999945e+01	2.846910000000000047e-08
-1.200107000000000035e+01	2.721955000000000037e-08
-1.100130000000000052e+01	2.600224000000000057e-08
-1.000084000000000017e+01	2.475938999999999881e-08
-9.001654000000000266e+00	2.364223000000000140e-08
-8.001027000000000555e+00	2.244469000000000059e-08
-7.000350000000000072e+00	2.131789000000000071e-08
-6.001147999999999705e+00	2.026036999999999959e-08
-5.000543999999999656e+00	1.917400000000000017e-08
-4.001106000000000051e+00	1.804764000000000159e-08
-3.000363999999999809e+00	1.717189000000000118e-08
-2.001069000000000209e+00	1.723480000000000091e-08
-1.000399000000000038e+00	1.478450000000000080e-08
9.359999999999999831e-04	1.420189000000000006e-08
9.987899999999999556e-01	1.328979999999999933e-08
1.999330999999999969e+00	1.247170999999999932e-08
2.998763999999999985e+00	1.169859999999999929e-08
3.999290999999999929e+00	1.077780999999999961e-08
4.998406000000000127e+00	9.982133000000000689e-09
5.999183000000000376e+00	9.217529999999999291e-09
6.998452999999999591e+00	8.542148000000000517e-09
7.998933000000000071e+00	7.799306000000000819e-09
8.999708999999999293e+00	7.180254000000000339e-09
9.998988000000000653e+00	6.586504000000000399e-09
1.099958999999999953e+01	5.985363000000000231e-09
1.199887000000000015e+01	5.405791000000000115e-09
1.299916999999999945e+01	4.812653000000000048e-09
1.399865999999999921e+01	4.279077999999999851e-09
1.499919000000000047e+01	3.784120999999999862e-09
1.599834000000000067e+01	3.298526000000000155e-09
1.699879999999999924e+01	2.787116000000000160e-09
1.799821999999999989e+01	2.375765000000000016e-09
1.899865000000000137e+01	1.912234000000000161e-09
1.999814999999999898e+01	1.514141999999999919e-09
