Vg	Ids
-1.499178999999999995e+01	4.579523999999999953e-09
-1.400056999999999974e+01	4.428756999999999785e-09
-1.300146999999999942e+01	4.381790000000000024e-09
-1.200116000000000049e+01	4.350057000000000046e-09
-1.100135000000000041e+01	4.302885999999999776e-09
-1.000090999999999930e+01	4.265790000000000011e-09
-9.001721999999999113e+00	4.216192999999999815e-09
-8.001272000000000162e+00	4.177880000000000053e-09
-7.000653999999999932e+00	4.133342999999999837e-09
-6.001311000000000284e+00	4.068916999999999919e-09
-5.000487999999999822e+00	4.031868000000000247e-09
-4.000909000000000049e+00	3.970984999999999807e-09
-3.000453999999999954e+00	3.943708000000000006e-09
-2.001415999999999862e+00	3.891881999999999817e-09
-1.000682999999999989e+00	3.861565999999999898e-09
8.329999999999999731e-04	3.776844999999999896e-09
9.986180000000000057e-01	3.708623000000000088e-09
1.999158999999999908e+00	3.636601999999999846e-09
2.998698999999999781e+00	3.600921999999999820e-09
3.999646999999999952e+00	3.549859000000000077e-09
4.998702999999999896e+00	3.495044999999999898e-09
5.999157000000000295e+00	3.424695999999999937e-09
6.998276999999999859e+00	3.335267000000000080e-09
7.999344999999999928e+00	3.321501999999999973e-09
8.999833999999999889e+00	3.248827000000000118e-09
9.998782000000000281e+00	3.156360000000000048e-09
1.099915000000000020e+01	3.053573999999999861e-09
1.199874999999999936e+01	2.960398999999999922e-09
1.299919000000000047e+01	2.865604000000000148e-09
1.399892999999999965e+01	2.808821000000000138e-09
1.499169000000000018e+01	2.885495000000000074e-09
1.400089999999999968e+01	2.802139000000000098e-09
1.300098000000000020e+01	2.813935999999999867e-09
1.200055000000000049e+01	2.834378999999999979e-09
1.100113999999999947e+01	2.898908000000000057e-09
1.000079999999999991e+01	2.965662999999999998e-09
9.001834000000000557e+00	3.056201000000000167e-09
8.001058000000000447e+00	3.172099999999999830e-09
7.000135000000000218e+00	3.229288999999999807e-09
6.000924999999999621e+00	3.306772999999999868e-09
5.000461999999999740e+00	3.388200999999999847e-09
4.001329000000000136e+00	3.470547000000000051e-09
3.000570000000000181e+00	3.568732000000000162e-09
2.000814999999999788e+00	3.616102000000000175e-09
1.000235999999999903e+00	3.660942000000000198e-09
1.026000000000000002e-03	3.750318000000000118e-09
-9.988550000000000484e-01	3.892431999999999779e-09
-1.999557999999999947e+00	3.898252999999999980e-09
-2.998562000000000172e+00	3.924872000000000134e-09
-3.999251999999999807e+00	3.980136999999999736e-09
-4.998668000000000333e+00	4.033430999999999697e-09
-5.999495999999999718e+00	4.077056000000000360e-09
-6.998324000000000211e+00	4.111166999999999851e-09
-7.998908000000000129e+00	4.143607999999999698e-09
-8.999314000000000036e+00	4.186070000000000207e-09
-9.998927999999999372e+00	4.189459000000000225e-09
-1.099957999999999991e+01	4.268918999999999866e-09
-1.199904000000000082e+01	4.299890000000000131e-09
-1.299959999999999916e+01	4.333798999999999750e-09
-1.399857000000000085e+01	4.381020999999999734e-09
