Vg	Ids
-1.499114999999999931e+01	3.025571999999999982e-08
-1.400065000000000026e+01	3.015859000000000059e-08
-1.300136000000000003e+01	3.012011999999999959e-08
-1.200134000000000079e+01	3.002173000000000237e-08
-1.100187999999999988e+01	2.993093999999999921e-08
-1.000112999999999985e+01	2.985630999999999903e-08
-9.001704999999999401e+00	2.974120999999999888e-08
-8.001272000000000162e+00	2.962436999999999993e-08
-7.000576999999999828e+00	2.947425999999999992e-08
-6.001534000000000368e+00	2.936355999999999946e-08
-5.000458000000000069e+00	2.919099999999999980e-08
-4.001201000000000008e+00	2.901578999999999912e-08
-3.000557000000000141e+00	2.881067999999999961e-08
-2.001085999999999920e+00	2.857836999999999837e-08
-1.000674000000000063e+00	2.832231999999999986e-08
1.459999999999999926e-03	2.796069999999999837e-08
9.991550000000000153e-01	2.515769999999999968e-08
1.999751000000000056e+00	2.485609999999999981e-08
2.998987000000000069e+00	2.438632000000000022e-08
3.999673000000000034e+00	2.385842999999999906e-08
4.998801000000000272e+00	2.318670000000000142e-08
5.999521999999999800e+00	2.253766000000000052e-08
6.998732000000000397e+00	2.175918000000000095e-08
7.999228999999999701e+00	2.093333999999999877e-08
8.999714000000000880e+00	2.005714000000000049e-08
9.999271000000000242e+00	1.900476999999999992e-08
1.099972999999999956e+01	1.786952999999999961e-08
1.199929999999999986e+01	1.670844000000000109e-08
1.299948999999999977e+01	1.531133999999999978e-08
1.399907999999999930e+01	1.386161000000000007e-08
1.499075999999999986e+01	1.308138000000000017e-08
1.400112000000000023e+01	1.267773999999999928e-08
1.300188999999999950e+01	1.225867999999999969e-08
1.200125000000000064e+01	1.215481999999999918e-08
1.100184999999999924e+01	1.237855999999999990e-08
1.000123999999999924e+01	1.276955000000000002e-08
9.001585000000000392e+00	1.325601999999999948e-08
8.001447999999999894e+00	1.398246000000000012e-08
7.000709999999999766e+00	1.484887999999999929e-08
6.001559999999999562e+00	1.590015000000000159e-08
5.000620999999999761e+00	1.718422000000000086e-08
4.001307999999999865e+00	1.850837000000000151e-08
3.000805999999999862e+00	1.980317999999999985e-08
2.001446000000000058e+00	2.106506999999999951e-08
1.000810999999999895e+00	2.222416999999999895e-08
1.258000000000000004e-03	2.329410999999999867e-08
-9.991719999999999491e-01	2.208397000000000144e-08
-1.999673999999999952e+00	2.360708999999999980e-08
-2.998892000000000113e+00	2.469909000000000058e-08
-3.999664000000000108e+00	2.555676000000000140e-08
-4.999011999999999567e+00	2.621683000000000117e-08
-5.999638000000000027e+00	2.678231000000000075e-08
-6.998711000000000126e+00	2.722521000000000136e-08
-7.999676000000000009e+00	2.762089000000000097e-08
-8.999743000000000492e+00	2.800230000000000121e-08
-9.999107999999999663e+00	2.831897000000000070e-08
-1.099965000000000082e+01	2.861566000000000042e-08
-1.199901999999999980e+01	2.890115999999999990e-08
-1.299939000000000000e+01	2.918422999999999901e-08
-1.399858000000000047e+01	2.946304999999999991e-08
