Vg	Ids
-2.998320999999999970e+01	3.997644999999999796e-08
-2.900012999999999863e+01	3.993631000000000062e-08
-2.800071000000000154e+01	4.000029000000000064e-08
-2.700028999999999968e+01	3.998769000000000091e-08
-2.600074000000000041e+01	3.995163999999999709e-08
-2.500022999999999840e+01	3.994078000000000277e-08
-2.400109000000000137e+01	3.984310000000000027e-08
-2.300037000000000020e+01	3.984016999999999933e-08
-2.199978000000000122e+01	3.978772999999999863e-08
-2.100036000000000058e+01	3.972689000000000032e-08
-1.999991999999999948e+01	3.968095999999999694e-08
-1.900092000000000070e+01	3.961837000000000326e-08
-1.800035000000000096e+01	3.956095000000000327e-08
-1.700132999999999939e+01	3.943041000000000136e-08
-1.600040999999999869e+01	3.936363000000000213e-08
-1.500075000000000003e+01	3.933791999999999892e-08
-1.400019999999999953e+01	3.922869999999999710e-08
-1.300093000000000032e+01	3.920937000000000271e-08
-1.200057999999999936e+01	3.910046000000000045e-08
-1.100137999999999927e+01	3.905073999999999992e-08
-1.000074000000000041e+01	3.893043000000000326e-08
-9.001374000000000208e+00	3.885146000000000265e-08
-8.000937000000000410e+00	3.880022000000000066e-08
-7.000499999999999723e+00	3.867247999999999796e-08
-6.001208000000000098e+00	3.863755000000000044e-08
-5.000591000000000008e+00	3.845711000000000018e-08
-4.001007999999999676e+00	3.830447999999999758e-08
-3.000751000000000168e+00	3.811205999999999670e-08
-2.001090000000000035e+00	3.796848999999999696e-08
-1.000593000000000066e+00	3.777349999999999741e-08
1.013999999999999927e-03	3.750020999999999907e-08
9.984250000000000069e-01	3.722306999999999769e-08
1.999163000000000023e+00	3.689374999999999908e-08
2.998333999999999833e+00	3.653427000000000147e-08
3.998698999999999781e+00	3.617539000000000323e-08
4.998012000000000121e+00	3.573917999999999776e-08
5.998719000000000356e+00	3.520695999999999936e-08
6.997645999999999589e+00	3.466802000000000288e-08
7.998658999999999963e+00	3.393657000000000330e-08
8.998936999999999742e+00	3.317294000000000270e-08
9.998314000000000590e+00	3.220168999999999988e-08
1.099911999999999956e+01	3.112658000000000316e-08
1.199862000000000073e+01	2.983946000000000110e-08
1.299896000000000029e+01	2.813171000000000025e-08
1.399802000000000035e+01	2.621950999999999852e-08
1.499872000000000050e+01	2.375038999999999950e-08
1.599788999999999994e+01	2.110117999999999930e-08
1.699859000000000009e+01	1.790639000000000024e-08
1.799822999999999951e+01	1.410386000000000014e-08
1.899847000000000108e+01	1.034089999999999931e-08
1.999787999999999855e+01	7.068307000000000250e-09
2.099803999999999959e+01	4.476341000000000187e-09
2.199777999999999878e+01	2.574066999999999855e-09
2.299777999999999878e+01	1.283146000000000027e-09
2.399816999999999823e+01	5.560528000000000219e-10
2.499802999999999997e+01	3.089818000000000073e-10
2.599818000000000140e+01	1.297675000000000123e-10
2.699739999999999895e+01	9.069433999999999703e-11
2.799782000000000082e+01	8.153352999999999741e-11
2.899715000000000131e+01	1.282997999999999998e-10
2.997850999999999999e+01	-9.065150999999999770e-11
2.900018999999999991e+01	1.504175999999999935e-10
2.800065999999999988e+01	2.267923000000000090e-10
2.700017000000000067e+01	2.161636999999999967e-10
2.600103999999999971e+01	3.058441000000000151e-10
2.500029999999999930e+01	2.144427999999999990e-10
2.400090000000000146e+01	2.247172000000000127e-10
2.300033000000000172e+01	1.814432000000000078e-10
2.200020999999999916e+01	9.302255999999999698e-11
2.100048999999999921e+01	7.657339000000000558e-11
2.000009000000000015e+01	8.796131999999999864e-11
1.900069999999999837e+01	6.417317999999999697e-11
1.800016000000000105e+01	9.853944000000000285e-11
1.700075999999999965e+01	1.027907999999999978e-10
1.600062000000000140e+01	1.514298000000000017e-10
1.500065999999999988e+01	1.675247000000000057e-10
1.400019999999999953e+01	2.203138999999999892e-10
1.300085999999999942e+01	3.106012999999999932e-10
1.200070000000000014e+01	3.843380000000000225e-10
1.100120000000000076e+01	4.465357999999999957e-10
1.000056000000000012e+01	5.707290000000000461e-10
9.001366000000000867e+00	6.967440999999999784e-10
8.001006000000000284e+00	9.204337999999999654e-10
7.000375000000000014e+00	1.217658000000000098e-09
6.001367000000000118e+00	1.612504999999999903e-09
5.000617000000000090e+00	2.279427000000000136e-09
4.001401999999999681e+00	3.364017999999999911e-09
3.000424000000000202e+00	5.070738000000000404e-09
2.000939999999999941e+00	7.414571000000000286e-09
1.000266000000000099e+00	1.019551000000000009e-08
6.319999999999999663e-04	8.302798000000000097e-09
-9.983180000000000387e-01	1.319644000000000081e-08
-1.998914000000000080e+00	1.692675999999999956e-08
-2.998368999999999840e+00	2.019130000000000161e-08
-3.998660000000000103e+00	2.299242999999999977e-08
-4.997959999999999958e+00	2.532261999999999915e-08
-5.998637999999999693e+00	2.730422000000000149e-08
-6.997681000000000040e+00	2.893241999999999882e-08
-7.998555999999999777e+00	3.024412000000000123e-08
-8.998739000000000487e+00	3.148216000000000164e-08
-9.998124999999999929e+00	3.251387000000000076e-08
-1.099883999999999951e+01	3.332886999999999846e-08
-1.199831999999999965e+01	3.406538999999999955e-08
-1.299873999999999974e+01	3.472552000000000190e-08
-1.399807000000000023e+01	3.527389000000000008e-08
-1.499868000000000023e+01	3.571835000000000167e-08
-1.599820000000000064e+01	3.613713999999999956e-08
-1.699853999999999843e+01	3.654332999999999772e-08
-1.799812999999999974e+01	3.685056000000000225e-08
-1.899861999999999895e+01	3.718837999999999726e-08
-1.999786999999999892e+01	3.743204000000000012e-08
-2.099838000000000093e+01	3.767194999999999873e-08
-2.199783000000000044e+01	3.785597000000000199e-08
-2.299816999999999823e+01	3.803450999999999877e-08
-2.399861999999999895e+01	3.816617000000000036e-08
-2.499743000000000137e+01	3.829771999999999997e-08
-2.599796999999999869e+01	3.836569999999999791e-08
-2.699752000000000152e+01	3.848360999999999714e-08
-2.799799000000000149e+01	3.851705999999999934e-08
-2.899743000000000137e+01	3.866269000000000062e-08
