Vg	Ids
-9.993280000000000385e+00	3.183368000000000127e-09
-9.001030999999999338e+00	2.889028000000000087e-09
-8.000821000000000183e+00	2.659820999999999929e-09
-7.000250999999999557e+00	2.471553999999999838e-09
-6.001096999999999682e+00	2.260160000000000186e-09
-5.000195999999999863e+00	2.004280000000000031e-09
-4.001217999999999719e+00	1.709584999999999944e-09
-3.000411999999999857e+00	1.448595000000000001e-09
-2.000897000000000148e+00	1.183302999999999962e-09
-1.000502000000000002e+00	1.355019000000000033e-09
8.760000000000000425e-04	6.923452000000000133e-10
9.989879999999999871e-01	4.284700000000000207e-10
1.999541000000000013e+00	4.473977999999999975e-10
2.998867000000000171e+00	3.311491999999999921e-10
3.999394000000000116e+00	2.115576000000000016e-10
4.998410999999999937e+00	1.230857000000000106e-10
5.999264000000000152e+00	5.318883000000000248e-11
6.998414999999999608e+00	7.181338999999999598e-12
7.999247000000000440e+00	-3.781371999999999854e-11
8.999572000000000571e+00	-9.222306000000000144e-11
9.994001000000000801e+00	-2.178449000000000053e-10
9.001412999999999442e+00	-3.042510999999999899e-12
8.000868999999999787e+00	7.075153000000000559e-11
7.000573000000000157e+00	1.656513999999999983e-10
6.001050000000000217e+00	2.767951000000000051e-10
5.000646999999999842e+00	4.691090000000000393e-10
4.000879000000000296e+00	6.843994999999999794e-10
3.000347000000000097e+00	9.257533999999999808e-10
2.001119999999999788e+00	1.128290999999999945e-09
9.999919999999999920e-01	1.575369000000000001e-09
7.479999999999999670e-04	1.500567999999999900e-09
-9.985840000000000272e-01	1.937729000000000185e-09
-1.999524000000000079e+00	1.899419000000000139e-09
-2.998733999999999789e+00	2.098967000000000120e-09
-3.999646999999999952e+00	2.332023000000000106e-09
-4.998672000000000004e+00	2.527523000000000103e-09
-5.999380000000000379e+00	2.745701000000000050e-09
-6.998504999999999754e+00	2.923134999999999956e-09
-7.999041000000000068e+00	3.111146999999999824e-09
-8.999511999999999290e+00	3.318440999999999873e-09
