Vg	Ids
-9.992684000000000566e+00	3.891812999999999990e-08
-9.001198999999999728e+00	3.525083999999999777e-08
-8.001103999999999772e+00	3.287573999999999922e-08
-7.000350000000000072e+00	3.051065999999999853e-08
-6.000852000000000075e+00	2.802031000000000165e-08
-5.000179000000000151e+00	2.539300000000000113e-08
-4.001041999999999987e+00	2.276444999999999908e-08
-3.000802000000000191e+00	2.014275000000000016e-08
-2.001202000000000147e+00	1.746757999999999977e-08
-1.000026000000000082e+00	1.525173999999999969e-08
5.029999999999999749e-04	1.327815999999999957e-08
9.990949999999999553e-01	1.186318999999999944e-08
1.999730000000000008e+00	1.015660999999999932e-08
2.998918000000000195e+00	8.809507000000000813e-09
3.999330000000000052e+00	7.611658999999999430e-09
4.998342000000000063e+00	6.626659000000000040e-09
5.999341000000000257e+00	5.740905999999999738e-09
6.998548000000000435e+00	4.984963999999999744e-09
7.999387999999999721e+00	4.334997000000000307e-09
8.999563000000000201e+00	3.796220000000000359e-09
9.994130000000000180e+00	2.798519999999999969e-09
9.001070000000000348e+00	5.472834999999999951e-09
8.000726999999999478e+00	7.620206999999999554e-09
7.000435000000000407e+00	1.000994000000000069e-08
6.001117999999999952e+00	1.232351999999999923e-08
5.000474999999999781e+00	1.512732999999999971e-08
4.001261000000000401e+00	1.786514999999999967e-08
3.000296000000000074e+00	1.980120000000000065e-08
2.001021000000000161e+00	2.179421000000000057e-08
1.000111999999999890e+00	2.391419999999999916e-08
9.110000000000000259e-04	2.572209999999999909e-08
-9.992360000000000131e-01	2.768580999999999954e-08
-1.999648000000000092e+00	2.898862000000000034e-08
-2.999089999999999812e+00	3.032494000000000261e-08
-3.999337999999999838e+00	3.164578999999999686e-08
-4.998461999999999961e+00	3.280288999999999735e-08
-5.999200000000000088e+00	3.388255999999999844e-08
-6.998209000000000124e+00	3.495937999999999762e-08
-7.999113999999999614e+00	3.598023999999999899e-08
-8.999648999999999788e+00	3.680817000000000236e-08
