Vg	Ids
-2.997531999999999996e+01	9.025097999999999888e-08
-2.900091000000000108e+01	7.788672000000000460e-08
-2.800111000000000061e+01	7.431350999999999560e-08
-2.700062000000000140e+01	7.149193000000000005e-08
-2.600120000000000076e+01	6.887699000000000536e-08
-2.500087999999999866e+01	6.626555000000000140e-08
-2.400134999999999863e+01	6.350102000000000040e-08
-2.300129000000000090e+01	6.058021999999999452e-08
-2.200087999999999866e+01	5.757543999999999903e-08
-2.100102000000000046e+01	5.430867000000000081e-08
-2.000093999999999994e+01	5.095149999999999802e-08
-1.900159999999999982e+01	4.748493000000000220e-08
-1.800119000000000113e+01	4.448921000000000296e-08
-1.700181999999999860e+01	4.052895999999999898e-08
-1.600127000000000166e+01	3.711354000000000293e-08
-1.500176000000000087e+01	3.380186999999999879e-08
-1.400112999999999985e+01	3.068986000000000056e-08
-1.300165999999999933e+01	2.777868000000000069e-08
-1.200118999999999936e+01	2.505315000000000090e-08
-1.100167000000000073e+01	2.253307999999999970e-08
-1.000128999999999913e+01	2.018598999999999969e-08
-9.001735000000000042e+00	1.810583999999999876e-08
-8.001516000000000517e+00	1.616455000000000163e-08
-7.000783000000000200e+00	1.443837000000000047e-08
-6.001526000000000138e+00	1.288290999999999972e-08
-5.000612000000000279e+00	1.146748000000000019e-08
-4.001132000000000133e+00	1.016579000000000073e-08
-3.000519000000000158e+00	9.026762000000000597e-09
-2.001189000000000107e+00	8.008703000000000401e-09
-1.000450999999999979e+00	7.092468999999999696e-09
9.790000000000000525e-04	6.160799999999999653e-09
9.986570000000000169e-01	5.626691999999999950e-09
1.999420999999999893e+00	4.945606000000000220e-09
2.998781000000000141e+00	4.299491000000000327e-09
3.999407000000000156e+00	3.801316999999999727e-09
4.998753999999999920e+00	3.332092999999999942e-09
5.999513000000000318e+00	2.936306000000000138e-09
6.998817999999999984e+00	2.571444999999999902e-09
7.999354000000000298e+00	2.268177000000000201e-09
8.999864000000000530e+00	1.975689999999999823e-09
9.999181000000000097e+00	1.695955999999999970e-09
1.099976999999999983e+01	1.501253000000000089e-09
1.199898999999999916e+01	1.279318999999999974e-09
1.299954999999999927e+01	1.125053999999999990e-09
1.399867000000000061e+01	9.647150000000000130e-10
1.499920000000000009e+01	8.319088000000000048e-10
1.599886000000000053e+01	7.190948000000000261e-10
1.699916999999999945e+01	6.088620999999999503e-10
1.799878999999999962e+01	5.367399000000000192e-10
1.899895000000000067e+01	4.179032000000000112e-10
1.999819000000000102e+01	3.626856000000000095e-10
2.099868999999999986e+01	3.089862999999999942e-10
2.199797999999999831e+01	2.307900000000000116e-10
2.299868000000000023e+01	2.120620000000000066e-10
2.399907999999999930e+01	1.347205000000000054e-10
2.499842999999999904e+01	6.917250000000000075e-11
2.599905000000000044e+01	4.335837000000000198e-11
2.699849999999999994e+01	-3.765238000000000278e-12
2.799877000000000038e+01	-3.793112999999999814e-11
2.899861999999999895e+01	-6.420091999999999661e-11
2.998305999999999827e+01	-4.821890999999999888e-10
2.900048999999999921e+01	5.834034999999999489e-10
2.800124999999999886e+01	1.076464000000000058e-09
2.700074000000000041e+01	1.798490999999999968e-09
2.600130000000000052e+01	2.407048000000000061e-09
2.500083000000000055e+01	3.301509000000000205e-09
2.400156000000000134e+01	4.409247000000000128e-09
2.300113999999999947e+01	5.679653999999999958e-09
2.200084999999999980e+01	7.164298000000000358e-09
2.100108000000000175e+01	8.896285000000000573e-09
2.000103999999999971e+01	1.071102000000000051e-08
1.900169999999999959e+01	1.274820000000000029e-08
1.800094999999999956e+01	1.483834999999999933e-08
1.700176000000000087e+01	1.705149999999999886e-08
1.600127000000000166e+01	1.933484999999999926e-08
1.500191000000000052e+01	2.166540000000000089e-08
1.400130000000000052e+01	2.402031999999999879e-08
1.300198999999999927e+01	2.639508000000000146e-08
1.200108999999999959e+01	2.877542999999999934e-08
1.100165999999999933e+01	3.107812999999999719e-08
1.000126999999999988e+01	3.334636999999999845e-08
9.001687999999999690e+00	3.571401999999999782e-08
8.001139000000000223e+00	3.788428000000000021e-08
7.000740000000000407e+00	4.008509000000000018e-08
6.001890999999999643e+00	4.221159000000000271e-08
5.000801000000000052e+00	4.428016000000000149e-08
4.001783999999999786e+00	4.628189000000000177e-08
3.001094000000000150e+00	4.830112000000000205e-08
2.001746999999999943e+00	5.024582000000000093e-08
1.000884000000000107e+00	5.207226999999999807e-08
1.304999999999999953e-03	5.411495999999999900e-08
-9.990050000000000319e-01	5.942993000000000097e-08
-1.999373000000000067e+00	5.847468000000000305e-08
-2.998618000000000006e+00	5.946286000000000284e-08
-3.999295000000000044e+00	6.077885999999999954e-08
-4.998338000000000392e+00	6.215701000000000185e-08
-5.999183000000000376e+00	6.362666000000000205e-08
-6.998225999999999836e+00	6.483272999999999559e-08
-7.999049000000000298e+00	6.607341000000000376e-08
-8.999399999999999622e+00	6.734946000000000412e-08
-9.998808000000000362e+00	6.850300999999999793e-08
-1.099933000000000050e+01	6.959849000000000292e-08
-1.199863999999999997e+01	7.066531000000000400e-08
-1.299920000000000009e+01	7.170833999999999848e-08
-1.399857000000000085e+01	7.265923999999999941e-08
-1.499951000000000079e+01	7.359157000000000336e-08
-1.599869999999999948e+01	7.440498000000000376e-08
-1.699911000000000172e+01	7.526617999999999827e-08
-1.799858000000000047e+01	7.612149000000000118e-08
-1.899896000000000029e+01	7.694246000000000274e-08
-1.999836000000000169e+01	7.768814000000000548e-08
-2.099855000000000160e+01	7.835459999999999410e-08
-2.199809000000000125e+01	7.909571999999999908e-08
-2.299876000000000076e+01	7.972174999999999718e-08
-2.399891999999999825e+01	8.036556999999999507e-08
-2.499844999999999828e+01	8.104359000000000262e-08
-2.599890999999999863e+01	8.163315000000000197e-08
-2.699864000000000175e+01	8.220021999999999886e-08
-2.799919999999999831e+01	8.286521999999999853e-08
-2.899816999999999823e+01	8.336873999999999350e-08
