Vg	Ids
-9.993173999999999779e+00	1.403397000000000050e-08
-9.001571999999999463e+00	1.296495999999999945e-08
-8.001452000000000453e+00	1.236118000000000011e-08
-7.000719000000000136e+00	1.172547000000000004e-08
-6.001199999999999868e+00	1.091831000000000011e-08
-5.000471000000000110e+00	1.012635999999999976e-08
-4.001135999999999804e+00	9.225329999999999202e-09
-3.000342999999999982e+00	8.320613999999999904e-09
-2.001136999999999944e+00	7.282077000000000019e-09
-1.000866999999999951e+00	6.240359000000000246e-09
1.391000000000000092e-03	5.003028000000000024e-09
9.992879999999999541e-01	4.445701999999999875e-09
1.999700000000000033e+00	3.462590000000000137e-09
2.998781000000000141e+00	2.573813999999999856e-09
3.999454000000000065e+00	1.998977999999999836e-09
4.998685000000000045e+00	1.429607000000000066e-09
5.999954999999999927e+00	1.103876000000000087e-09
6.998937999999999882e+00	8.164076000000000377e-10
7.999495999999999718e+00	5.737291999999999961e-10
8.999589000000000283e+00	3.503337000000000100e-10
9.994821999999999207e+00	2.989932000000000310e-11
9.001675000000000537e+00	6.156347999999999512e-10
8.001568000000000680e+00	1.033425999999999984e-09
7.000345000000000262e+00	1.672030999999999972e-09
6.001375999999999600e+00	2.470465000000000112e-09
5.000259999999999927e+00	3.282158999999999853e-09
4.001187999999999967e+00	4.255351000000000105e-09
3.000519000000000158e+00	5.134961999999999623e-09
2.001437999999999828e+00	6.047270000000000356e-09
1.001052000000000053e+00	6.902334999999999616e-09
1.472999999999999917e-03	7.692565000000000101e-09
-9.991339999999999666e-01	8.350304999999999942e-09
-1.999554000000000054e+00	8.989517999999999976e-09
-2.998784999999999812e+00	9.918070000000000679e-09
-3.999553000000000136e+00	1.050681999999999991e-08
-4.999200000000000088e+00	1.105194999999999925e-08
-5.999280999999999864e+00	1.161149999999999945e-08
-6.998967999999999634e+00	1.208176999999999973e-08
-7.999195000000000277e+00	1.262289999999999950e-08
-8.999622999999999706e+00	1.308512999999999946e-08
