Vg	Ids
-1.998515000000000086e+01	1.070054999999999982e-08
-1.900099000000000160e+01	9.095340000000000564e-09
-1.800037999999999982e+01	9.008350999999999718e-09
-1.700092000000000070e+01	8.935462000000000302e-09
-1.600040999999999869e+01	8.759954999999999246e-09
-1.500104999999999933e+01	8.712130000000000602e-09
-1.400070999999999977e+01	8.497348000000000010e-09
-1.300104999999999933e+01	8.234682000000000164e-09
-1.200113999999999947e+01	7.705417999999999416e-09
-1.100159000000000020e+01	7.734465999999999624e-09
-1.000116000000000049e+01	7.380560000000000412e-09
-9.001773999999999276e+00	6.873863999999999704e-09
-8.001486999999999128e+00	6.326076000000000107e-09
-7.000337000000000032e+00	5.995951999999999976e-09
-6.001370999999999789e+00	5.699586999999999624e-09
-5.000320000000000320e+00	5.274424000000000107e-09
-4.001097999999999821e+00	4.831389999999999795e-09
-3.000453999999999954e+00	4.526623000000000365e-09
-2.001063999999999954e+00	4.150497999999999867e-09
-1.000421000000000005e+00	3.734191000000000221e-09
7.089999999999999948e-04	3.431344999999999797e-09
9.987000000000000322e-01	3.061546999999999912e-09
1.999408000000000074e+00	2.841955000000000036e-09
2.998715999999999937e+00	2.655005999999999879e-09
3.999290999999999929e+00	2.364915000000000203e-09
4.998539000000000065e+00	2.126142999999999986e-09
5.999426999999999843e+00	1.951846000000000003e-09
6.998701999999999757e+00	1.807561000000000020e-09
7.999208000000000318e+00	1.710847000000000017e-09
8.999864000000000530e+00	1.479413000000000090e-09
9.998734000000000677e+00	1.225458000000000009e-09
1.099934999999999974e+01	1.078388999999999925e-09
1.199906999999999968e+01	9.349126000000000333e-10
1.299909000000000070e+01	7.873878999999999585e-10
1.399837999999999916e+01	6.764531000000000326e-10
1.499892999999999965e+01	5.374308000000000215e-10
1.599840000000000018e+01	4.077200999999999950e-10
1.699915999999999983e+01	3.679416000000000170e-10
1.799851999999999919e+01	2.558935999999999920e-10
1.899915000000000020e+01	1.603371999999999982e-10
1.998958000000000013e+01	-3.870440000000000233e-10
1.900104999999999933e+01	3.090329000000000113e-10
1.800072000000000116e+01	4.413749999999999880e-10
1.700139000000000067e+01	6.574240999999999528e-10
1.600085999999999942e+01	8.780281000000000319e-10
1.500122000000000000e+01	1.176365999999999906e-09
1.400065999999999988e+01	1.503755000000000046e-09
1.300117999999999974e+01	1.809988000000000057e-09
1.200078000000000067e+01	2.026646000000000200e-09
1.100125000000000064e+01	2.328578999999999926e-09
1.000104999999999933e+01	2.703993999999999917e-09
9.001219999999999999e+00	2.882594000000000107e-09
8.000958000000000681e+00	3.184626999999999864e-09
7.000307000000000279e+00	3.551944000000000075e-09
6.001354000000000077e+00	3.831053000000000047e-09
5.000131999999999799e+00	4.224285999999999654e-09
4.001019999999999577e+00	4.527684000000000264e-09
3.000526999999999944e+00	4.882200000000000367e-09
2.000973999999999808e+00	5.201487999999999771e-09
1.000167999999999946e+00	5.552564000000000142e-09
8.679999999999999565e-04	5.849938999999999851e-09
-9.987340000000000106e-01	6.086744999999999954e-09
-1.999270000000000103e+00	6.508919000000000403e-09
-2.998536000000000090e+00	6.937469000000000127e-09
-3.999067999999999845e+00	7.388653999999999743e-09
-4.998127000000000209e+00	7.787999999999999990e-09
-5.998967999999999634e+00	8.117820000000000821e-09
-6.998212999999999795e+00	8.558322999999999998e-09
-7.998593999999999760e+00	8.931811999999999803e-09
-8.999477000000000615e+00	9.232536000000000015e-09
-9.998533000000000115e+00	9.549952000000000731e-09
-1.099910000000000032e+01	9.935741000000000587e-09
-1.199848000000000070e+01	1.025660000000000034e-08
-1.299895000000000067e+01	1.077806999999999978e-08
-1.399839000000000055e+01	1.089655000000000039e-08
-1.499874999999999936e+01	1.124889000000000002e-08
-1.599831999999999965e+01	1.149287000000000066e-08
-1.699865000000000137e+01	1.191111000000000024e-08
-1.799810000000000088e+01	1.220589999999999980e-08
-1.899866000000000099e+01	1.246998000000000040e-08
