Vg	Ids
-1.998669999999999902e+01	1.458372000000000018e-08
-1.900120000000000076e+01	1.345315999999999948e-08
-1.800074000000000041e+01	1.293837000000000027e-08
-1.700144999999999840e+01	1.257119999999999977e-08
-1.600046000000000035e+01	1.207356999999999970e-08
-1.500107000000000035e+01	1.162080999999999929e-08
-1.400042999999999971e+01	1.121331000000000044e-08
-1.300115000000000087e+01	1.083349000000000081e-08
-1.200070999999999977e+01	1.005714000000000028e-08
-1.100164000000000009e+01	9.411726999999999174e-09
-1.000112000000000023e+01	9.099871999999999324e-09
-9.001721999999999113e+00	8.667674999999999229e-09
-8.001255000000000450e+00	7.892540999999999205e-09
-7.000731000000000037e+00	7.562517999999999837e-09
-6.001595000000000013e+00	6.559548999999999844e-09
-5.000899999999999679e+00	5.948498999999999974e-09
-4.001492999999999967e+00	5.422214000000000070e-09
-3.000888000000000222e+00	5.186170999999999999e-09
-2.001485000000000181e+00	4.429822999999999624e-09
-1.000734000000000012e+00	4.010274999999999989e-09
9.280000000000000054e-04	3.196782000000000015e-09
9.990219999999999656e-01	3.155689999999999884e-09
1.999651999999999985e+00	2.816406000000000169e-09
2.998514999999999819e+00	2.404650999999999868e-09
3.999209000000000014e+00	2.127263000000000081e-09
4.998637999999999693e+00	1.796684999999999984e-09
5.999144000000000254e+00	1.488222999999999980e-09
6.998452999999999591e+00	1.197424000000000021e-09
7.999011000000000315e+00	9.521211999999999856e-10
8.999494999999999578e+00	7.725103000000000470e-10
9.998798999999999992e+00	6.263517000000000385e-10
1.099914000000000058e+01	5.695177000000000050e-10
1.199853000000000058e+01	3.588323999999999798e-10
1.299919000000000047e+01	1.961204999999999950e-10
1.399835999999999991e+01	1.062817999999999989e-10
1.499878000000000000e+01	3.203218000000000296e-11
1.599830000000000041e+01	-3.260106000000000043e-11
1.699887000000000015e+01	-1.139871999999999980e-10
1.799857000000000085e+01	-1.587293999999999937e-10
1.899893000000000143e+01	-2.095958000000000105e-10
1.998773999999999873e+01	-7.402764000000000432e-10
1.900106999999999857e+01	-1.143925000000000007e-10
1.800071000000000154e+01	-3.837085999999999792e-11
1.700147000000000119e+01	6.619633999999999539e-11
1.600084000000000017e+01	1.885285999999999873e-10
1.500150000000000006e+01	3.626280000000000014e-10
1.400098000000000020e+01	5.226535999999999580e-10
1.300159000000000020e+01	7.033276999999999803e-10
1.200155999999999956e+01	9.379002000000001027e-10
1.100206000000000017e+01	1.164071999999999907e-09
1.000136999999999965e+01	1.431945999999999968e-09
9.001863000000000170e+00	1.765002999999999928e-09
8.001435000000000741e+00	2.126148999999999830e-09
7.000563999999999787e+00	2.579555000000000198e-09
6.001642000000000365e+00	3.037467000000000136e-09
5.000538999999999845e+00	3.544717000000000013e-09
4.001222000000000278e+00	4.194182999999999805e-09
3.000570000000000181e+00	4.710698999999999968e-09
2.001017000000000046e+00	5.245836000000000123e-09
1.000185000000000102e+00	5.797728999999999677e-09
1.031000000000000015e-03	6.237974999999999648e-09
-9.987519999999999731e-01	7.053791000000000214e-09
-1.999554000000000054e+00	7.463167999999999348e-09
-2.998510000000000009e+00	7.888582999999999786e-09
-3.999493000000000187e+00	8.320739000000000046e-09
-4.998689999999999856e+00	8.705212999999999271e-09
-5.999559999999999782e+00	9.167174999999999831e-09
-6.998496000000000272e+00	9.455846999999999638e-09
-7.999095999999999762e+00	1.000080000000000045e-08
-8.999361999999999639e+00	1.034150000000000032e-08
-9.998713000000000406e+00	1.061265999999999962e-08
-1.099909000000000070e+01	1.093792999999999926e-08
-1.199851999999999919e+01	1.136345000000000009e-08
-1.299910000000000032e+01	1.173577999999999936e-08
-1.399850999999999956e+01	1.201315999999999949e-08
-1.499905000000000044e+01	1.236414000000000069e-08
-1.599841999999999942e+01	1.262188000000000026e-08
-1.699886000000000053e+01	1.303646999999999934e-08
-1.799821999999999989e+01	1.328183999999999970e-08
-1.899878000000000000e+01	1.350946999999999967e-08
