Vg	Ids
-1.998778000000000077e+01	1.710448999999999953e-08
-1.900169999999999959e+01	1.586144000000000018e-08
-1.800062000000000140e+01	1.535816999999999888e-08
-1.700169999999999959e+01	1.485181000000000023e-08
-1.600108000000000175e+01	1.437288000000000052e-08
-1.500197999999999965e+01	1.383454999999999996e-08
-1.400090999999999930e+01	1.335916000000000043e-08
-1.300179999999999936e+01	1.267227999999999917e-08
-1.200168999999999997e+01	1.211743000000000000e-08
-1.100197999999999965e+01	1.142771000000000003e-08
-1.000111000000000061e+01	1.070782999999999941e-08
-9.001597000000000293e+00	9.893969999999999491e-09
-8.001310000000000144e+00	9.148074000000000684e-09
-7.000706000000000095e+00	8.381477000000000586e-09
-6.001882000000000161e+00	7.566147000000000259e-09
-5.000994000000000383e+00	6.991916000000000363e-09
-4.001886999999999972e+00	6.428526999999999798e-09
-3.000758999999999954e+00	5.527513000000000204e-09
-2.001262000000000096e+00	4.884813000000000345e-09
-1.000687000000000104e+00	4.265695999999999825e-09
1.412999999999999977e-03	3.747243999999999597e-09
9.994769999999999488e-01	3.658575000000000056e-09
1.999840999999999980e+00	2.915919000000000092e-09
2.998848999999999876e+00	2.410320999999999911e-09
3.999414999999999942e+00	1.922541000000000175e-09
4.999255999999999922e+00	1.546911000000000098e-09
6.000054000000000443e+00	1.167080999999999974e-09
6.998817999999999984e+00	8.731367000000000295e-10
7.999319999999999986e+00	6.987848000000000207e-10
8.999739999999999185e+00	5.001897000000000145e-10
9.999541000000000679e+00	3.294306000000000039e-10
1.100001999999999924e+01	1.971822999999999944e-10
1.199912999999999919e+01	9.114483000000000433e-11
1.299940999999999924e+01	-1.666419999999999840e-11
1.399869999999999948e+01	-8.787887000000000478e-11
1.499972999999999956e+01	-1.605612999999999871e-10
1.599901999999999980e+01	-2.241332999999999978e-10
1.699973999999999918e+01	-2.394692000000000047e-10
1.799896999999999991e+01	-2.687245000000000164e-10
1.899918999999999869e+01	-2.758103999999999743e-10
1.998713000000000051e+01	-7.338216999999999786e-10
1.900138000000000105e+01	-2.836559000000000172e-10
1.800125999999999848e+01	-2.126435000000000061e-10
1.700149000000000044e+01	-1.922964999999999935e-10
1.600122999999999962e+01	-1.742271000000000083e-10
1.500192999999999977e+01	-1.388477999999999876e-10
1.400095999999999918e+01	-7.937539999999999558e-11
1.300167000000000073e+01	-1.833421999999999940e-11
1.200127999999999950e+01	7.150650000000000272e-11
1.100215999999999994e+01	2.475939000000000232e-10
1.000154999999999994e+01	4.921423999999999569e-10
9.002086999999999506e+00	9.600334000000000940e-10
8.001395999999999731e+00	1.477725000000000085e-09
7.000812999999999953e+00	2.181206000000000129e-09
6.002028000000000141e+00	3.020678000000000144e-09
5.000960000000000072e+00	3.890363000000000331e-09
4.001673000000000258e+00	4.718443000000000226e-09
3.000652000000000097e+00	5.484476000000000035e-09
2.001389999999999780e+00	6.217166999999999816e-09
1.001025999999999971e+00	7.001719999999999681e-09
1.490000000000000005e-03	7.671289000000000805e-09
-9.994939999999999936e-01	6.401079000000000080e-09
-2.000112000000000112e+00	8.437372999999999501e-09
-2.999312999999999896e+00	9.195312999999999470e-09
-3.999737000000000098e+00	9.918080000000000558e-09
-4.998637999999999693e+00	1.055830000000000065e-08
-5.999444000000000443e+00	1.107734999999999960e-08
-6.998788000000000231e+00	1.160527000000000040e-08
-7.999743999999999744e+00	1.202458000000000026e-08
-9.000099999999999767e+00	1.252875000000000060e-08
-9.999326999999999188e+00	1.297709999999999978e-08
-1.099957999999999991e+01	1.331683999999999969e-08
-1.199902999999999942e+01	1.375043000000000046e-08
-1.299949999999999939e+01	1.413982999999999996e-08
-1.399884999999999913e+01	1.447262999999999948e-08
-1.499926999999999921e+01	1.480821999999999997e-08
-1.599884999999999913e+01	1.508029999999999972e-08
-1.699930000000000163e+01	1.537201000000000015e-08
-1.799899999999999878e+01	1.573342000000000087e-08
-1.899953000000000003e+01	1.597492999999999997e-08
