Vg	Ids
-1.998608000000000118e+01	4.061186999999999988e-09
-1.900068999999999875e+01	2.816576000000000180e-09
-1.800013999999999825e+01	2.628008999999999998e-09
-1.700073000000000079e+01	2.409177999999999929e-09
-1.600029999999999930e+01	2.133412000000000201e-09
-1.500071999999999939e+01	1.967113999999999872e-09
-1.400004000000000026e+01	1.678089999999999941e-09
-1.300075999999999965e+01	1.402779999999999989e-09
-1.200050000000000061e+01	1.013500000000000067e-09
-1.100111000000000061e+01	7.107610000000000440e-10
-1.000056000000000012e+01	5.287739000000000283e-10
-9.001305999999999585e+00	4.655638000000000152e-10
-8.001134999999999664e+00	3.126760999999999973e-10
-7.000002000000000280e+00	1.870109000000000113e-10
-6.000916000000000139e+00	1.765845999999999922e-10
-4.999969000000000108e+00	8.770873999999999650e-11
-4.000535000000000174e+00	2.484775999999999953e-11
-2.999909000000000159e+00	-6.822881000000000440e-11
-2.000502000000000002e+00	-8.872710999999999916e-11
-9.998629999999999463e-01	-1.123633000000000053e-10
8.679999999999999565e-04	-1.581678000000000046e-10
9.987730000000000219e-01	-9.473714000000000399e-10
1.998887999999999998e+00	1.456096000000000035e-10
2.998596000000000039e+00	-1.716058000000000078e-11
3.999042000000000208e+00	-1.823099000000000086e-10
4.998222000000000165e+00	-2.537749999999999844e-10
5.998878000000000377e+00	-3.124862000000000019e-10
6.997930000000000206e+00	-7.105546000000000104e-10
7.998675999999999675e+00	-3.795471999999999836e-10
8.999202999999999619e+00	-4.053093999999999839e-10
9.998490000000000322e+00	-4.655383999999999834e-10
1.099906000000000006e+01	-4.844678000000000049e-10
1.199876000000000076e+01	-4.296036000000000053e-10
1.299888999999999939e+01	-4.800137999999999498e-10
1.399823999999999913e+01	-5.014739000000000295e-10
1.499849999999999994e+01	-5.517825000000000020e-10
1.599775999999999954e+01	-5.231861999999999567e-10
1.699850999999999956e+01	-4.476721000000000138e-10
1.799776999999999916e+01	-5.857441999999999800e-10
1.899849000000000032e+01	-6.247659999999999703e-10
1.998480999999999952e+01	-1.890234999999999935e-09
1.900007000000000090e+01	-5.028908999999999844e-10
1.799971999999999994e+01	-4.174061000000000068e-10
1.700025000000000119e+01	-4.224673000000000079e-10
1.599979000000000084e+01	-3.606687999999999860e-10
1.500054000000000087e+01	-3.483194999999999882e-10
1.400026000000000082e+01	-3.318197999999999857e-10
1.300083000000000055e+01	-2.624299999999999923e-10
1.200075000000000003e+01	-2.234581000000000113e-10
1.100141999999999953e+01	-1.599900000000000079e-10
1.000075999999999965e+01	-1.030505000000000000e-10
9.001388000000000389e+00	1.755951000000000017e-11
8.001010000000000844e+00	1.879723999999999877e-10
7.000353999999999743e+00	3.678391000000000166e-10
6.001160999999999746e+00	5.604041000000000128e-10
5.000110000000000277e+00	7.153669000000000270e-10
4.000935000000000130e+00	8.827288000000000423e-10
3.000394000000000005e+00	9.786824999999999444e-10
2.000990999999999964e+00	1.140577999999999988e-09
1.000258000000000091e+00	1.212998999999999939e-09
6.920000000000000153e-04	1.284408000000000100e-09
-9.984899999999999887e-01	1.521458000000000021e-09
-1.999360999999999944e+00	1.692208999999999983e-09
-2.998273999999999884e+00	1.775562000000000036e-09
-3.998578999999999883e+00	1.906992999999999972e-09
-4.997908999999999935e+00	1.950210999999999936e-09
-5.998672000000000004e+00	2.072885999999999825e-09
-6.997671999999999670e+00	2.222130999999999965e-09
-7.998593999999999760e+00	2.291209999999999991e-09
-8.998884999999999579e+00	2.432104999999999844e-09
-9.998177000000000092e+00	2.469909999999999797e-09
-1.099897999999999954e+01	2.607513999999999853e-09
-1.199841999999999942e+01	2.704580000000000187e-09
-1.299851999999999919e+01	2.798558999999999993e-09
-1.399827999999999939e+01	2.794611999999999944e-09
-1.499887000000000015e+01	2.625022999999999818e-09
-1.599832999999999927e+01	3.025133000000000001e-09
-1.699856000000000122e+01	3.150794000000000070e-09
-1.799806999999999846e+01	3.171189000000000184e-09
-1.899834999999999852e+01	3.332376999999999896e-09
