Vg	Ids
-2.998121000000000080e+01	9.520833999999999716e-09
-2.899960000000000093e+01	3.371247999999999999e-10
-2.799975999999999843e+01	2.477964999999999828e-10
-2.699972999999999956e+01	1.310120000000000021e-09
-2.600018000000000029e+01	7.366979000000000022e-10
-2.499945999999999913e+01	2.381294999999999789e-10
-2.400013999999999825e+01	5.217531999999999680e-10
-2.300022999999999840e+01	-5.447705999999999809e-11
-2.199928999999999846e+01	6.037935000000000202e-10
-2.100005000000000166e+01	5.677514000000000237e-11
-1.999962000000000018e+01	5.026728000000000470e-10
-1.900052000000000163e+01	9.298172999999999865e-12
-1.799951000000000079e+01	7.548160999999999821e-10
-1.700031999999999854e+01	-2.708567000000000166e-10
-1.599976999999999983e+01	-2.899892999999999821e-10
-1.500070999999999977e+01	2.158081999999999972e-10
-1.400018000000000029e+01	-1.450779000000000073e-10
-1.300045000000000073e+01	-3.881320999999999795e-10
-1.200040000000000084e+01	1.834145000000000029e-10
-1.100090999999999930e+01	-2.132057000000000054e-10
-1.000015999999999927e+01	1.847304999999999961e-10
-9.000731000000000037e+00	-3.524987000000000227e-10
-8.000607000000000468e+00	-3.366049000000000170e-10
-6.999333000000000027e+00	8.152629000000000561e-11
-6.000110000000000277e+00	-2.030824000000000007e-10
-4.999513999999999569e+00	-2.656935000000000193e-10
-4.000377000000000294e+00	-5.882125000000000509e-10
-2.999798000000000187e+00	-1.256918000000000126e-10
-2.000665000000000138e+00	-8.555389999999999394e-11
-9.999789999999999512e-01	-1.418885000000000007e-10
2.410000000000000033e-04	-1.361182999999999920e-10
9.978289999999999660e-01	6.898305999999999691e-10
1.998553999999999942e+00	-1.007889999999999996e-10
2.997437000000000129e+00	-1.364292000000000069e-09
3.998213999999999935e+00	-2.642246999999999923e-10
4.997518000000000349e+00	-2.078393999999999926e-10
5.998306999999999611e+00	-4.813122000000000453e-10
6.997633000000000436e+00	-2.613165000000000044e-11
7.998221000000000025e+00	-2.433711999999999774e-10
8.998701000000000505e+00	-1.815196000000000118e-10
9.997828999999999411e+00	-2.543544999999999926e-10
1.099812000000000012e+01	-5.113265999999999825e-10
1.199755000000000038e+01	1.281936999999999892e-10
1.299784999999999968e+01	2.351938000000000135e-10
1.399754000000000076e+01	-2.079404000000000060e-10
1.499815000000000076e+01	-1.085830999999999944e-10
1.599770999999999965e+01	-2.022712999999999910e-10
1.699784999999999968e+01	-7.146466999999999905e-10
1.799716000000000093e+01	-2.503047999999999833e-10
1.899761000000000166e+01	-2.081932999999999990e-10
1.999664999999999893e+01	-2.716134999999999844e-10
2.099703999999999837e+01	-3.039563000000000126e-10
2.199681999999999960e+01	-2.681208999999999773e-10
2.299730999999999881e+01	-2.031313000000000014e-10
2.399780000000000157e+01	-3.257712000000000237e-10
2.499745000000000061e+01	-2.867978999999999842e-10
2.599792000000000058e+01	-2.585038999999999887e-10
2.699709999999999965e+01	-1.498337000000000044e-10
2.799734000000000123e+01	-3.685405000000000055e-10
2.899677000000000149e+01	-2.534421999999999833e-10
2.998036000000000101e+01	-8.673580000000000565e-09
2.899912000000000134e+01	8.997975999999999948e-11
2.799971000000000032e+01	1.263753000000000030e-09
2.699935999999999936e+01	2.994191999999999890e-10
2.599981000000000009e+01	3.771569000000000131e-10
2.499934000000000012e+01	-2.926683999999999899e-10
2.399994999999999834e+01	2.101901000000000060e-10
2.299993999999999872e+01	2.444560999999999992e-10
2.199954999999999927e+01	2.791748999999999889e-10
2.099966999999999828e+01	2.468853999999999941e-10
1.999924000000000035e+01	3.404135999999999752e-10
1.899996000000000151e+01	3.125779000000000234e-10
1.799966999999999828e+01	3.712859999999999832e-10
1.700013999999999825e+01	3.193089999999999982e-10
1.599968999999999930e+01	1.223734000000000109e-10
1.500028000000000006e+01	3.428935000000000216e-10
1.399961000000000055e+01	3.282164000000000206e-10
1.300061999999999962e+01	3.679961999999999994e-10
1.199995999999999974e+01	1.915133000000000111e-10
1.100070999999999977e+01	8.278933000000000408e-10
1.000017000000000067e+01	2.062928000000000065e-10
9.000434999999999519e+00	2.083174000000000090e-10
8.000018999999999991e+00	5.136025000000000366e-10
6.999268999999999963e+00	2.132775999999999967e-10
6.000418999999999947e+00	1.916145000000000108e-10
4.999367999999999590e+00	2.463287000000000161e-10
4.000299000000000049e+00	2.162132999999999879e-10
2.999785000000000146e+00	1.077459000000000012e-10
2.000471999999999806e+00	1.181725000000000125e-10
9.997470000000000523e-01	1.494019000000000070e-10
1.720000000000000066e-04	3.618215999999999906e-10
-9.977390000000000425e-01	1.656491999999999950e-10
-1.998334999999999972e+00	5.381481999999999925e-10
-2.997685999999999851e+00	1.919688999999999956e-10
-3.998350999999999988e+00	1.305147999999999968e-09
-4.997448999999999586e+00	1.336606999999999973e-10
-5.998204000000000313e+00	3.936047999999999951e-10
-6.997294000000000125e+00	2.455695000000000069e-10
-7.998221000000000025e+00	1.156420000000000050e-10
-8.998618999999999701e+00	2.084186999999999888e-10
-9.998030999999999224e+00	5.477640000000000122e-10
-1.099851999999999919e+01	2.916756000000000138e-10
-1.199793999999999983e+01	1.986501000000000128e-10
-1.299812000000000012e+01	1.332021000000000027e-09
-1.399746000000000024e+01	2.510861000000000063e-10
-1.499801000000000073e+01	3.449681999999999937e-10
-1.599770999999999965e+01	1.731403000000000013e-10
-1.699794999999999945e+01	4.395588999999999905e-10
-1.799700999999999951e+01	1.294620000000000023e-09
-1.899781000000000120e+01	3.580761999999999965e-10
-1.999699000000000026e+01	7.188771000000000094e-10
-2.099729999999999919e+01	2.762899999999999837e-10
-2.199660000000000082e+01	2.133030000000000026e-09
-2.299727999999999994e+01	2.880821999999999795e-10
-2.399721999999999866e+01	2.811992000000000250e-10
-2.499675999999999831e+01	2.993682999999999970e-10
-2.599724000000000146e+01	2.935986999999999986e-10
-2.699679000000000073e+01	3.577725000000000174e-10
-2.799710999999999927e+01	3.404131000000000226e-10
-2.899659000000000120e+01	2.301054999999999971e-09
