Vg	Ids
-9.992374999999999119e+00	-3.856273000000000090e-10
-9.000821000000000183e+00	8.537897999999999937e-11
-8.000370999999999455e+00	3.497224999999999780e-10
-6.999740000000000073e+00	7.220014999999999495e-10
-6.000727999999999618e+00	1.299701999999999985e-09
-4.999844000000000399e+00	1.966929999999999948e-09
-4.000505000000000422e+00	2.846461000000000020e-09
-2.999827999999999939e+00	3.672804999999999912e-09
-2.000665000000000138e+00	4.536343999999999695e-09
-9.999019999999999575e-01	5.351854000000000325e-09
3.829999999999999854e-04	5.435106000000000236e-09
9.987089999999999579e-01	6.502445999999999985e-09
1.999076999999999993e+00	7.739069999999999829e-09
2.998708000000000151e+00	8.093844999999999775e-09
3.999045999999999879e+00	8.740518000000000525e-09
4.998475000000000001e+00	9.527481999999999670e-09
5.999006999999999756e+00	1.035099999999999951e-08
6.998063000000000144e+00	1.072768000000000074e-08
7.998667000000000193e+00	1.143028000000000036e-08
8.999181999999999348e+00	1.185474000000000078e-08
9.992748000000000630e+00	1.185820000000000027e-08
9.000978999999999175e+00	1.109097000000000022e-08
8.000529000000000224e+00	1.068568999999999932e-08
6.999624999999999986e+00	1.014858000000000054e-08
6.000551999999999886e+00	9.583026000000000528e-09
4.999741000000000213e+00	9.160337000000000521e-09
4.000651000000000401e+00	8.331162999999999306e-09
2.999964999999999993e+00	7.669906000000000004e-09
2.000592000000000148e+00	7.087393999999999897e-09
1.000321999999999933e+00	6.482469000000000354e-09
8.760000000000000425e-04	6.039485999999999755e-09
-9.988970000000000349e-01	5.406468000000000029e-09
-1.999468000000000023e+00	4.639592000000000329e-09
-2.998682000000000070e+00	3.825596000000000073e-09
-3.999407000000000156e+00	3.686169999999999897e-09
-4.998471000000000330e+00	2.818125000000000130e-09
-5.999144000000000254e+00	2.245585999999999859e-09
-6.997976999999999670e+00	2.033989000000000016e-09
-7.999011000000000315e+00	1.689138999999999909e-09
-8.999167999999999168e+00	1.394695999999999916e-09
