Vg	Ids
-9.994032000000000693e+00	6.533829000000000558e-08
-9.001799999999999358e+00	5.818706999999999933e-08
-8.001319000000000514e+00	5.376706999999999681e-08
-7.000670999999999644e+00	4.949727999999999971e-08
-6.001616000000000284e+00	4.510304000000000310e-08
-5.000873999999999597e+00	4.049399000000000194e-08
-4.001522999999999719e+00	3.579113000000000108e-08
-3.000716000000000161e+00	3.153425000000000327e-08
-2.001176000000000066e+00	2.687041000000000006e-08
-1.000472000000000028e+00	2.329258000000000064e-08
7.820000000000000345e-04	1.991579000000000035e-08
9.987819999999999476e-01	1.766217000000000085e-08
1.999335000000000084e+00	1.472550999999999995e-08
2.998733999999999789e+00	1.241439999999999965e-08
3.999556999999999807e+00	1.052376000000000006e-08
4.998517999999999795e+00	8.892133999999999188e-09
5.999242999999999881e+00	7.501375999999999553e-09
6.998312000000000310e+00	6.367327000000000050e-09
7.999005999999999617e+00	5.417665000000000027e-09
8.999451999999999785e+00	4.597624999999999620e-09
9.993940999999999519e+00	3.264918000000000119e-09
9.001215999999999440e+00	6.183190000000000028e-09
8.000723000000000695e+00	8.531501999999999972e-09
7.000041000000000402e+00	1.120641999999999944e-08
6.000852000000000075e+00	1.424970000000000054e-08
5.000166000000000111e+00	1.757976999999999874e-08
4.000792999999999822e+00	2.123030999999999842e-08
3.000192999999999888e+00	2.480731000000000126e-08
2.000871000000000066e+00	2.859890000000000140e-08
1.000278999999999918e+00	3.215488999999999710e-08
6.750000000000000357e-04	3.610848999999999883e-08
-9.986909999999999954e-01	3.915184000000000074e-08
-1.999270000000000103e+00	4.253005999999999696e-08
-2.998797999999999853e+00	4.562445000000000327e-08
-3.999303999999999970e+00	4.869571999999999818e-08
-4.998268999999999629e+00	5.157103000000000198e-08
-5.999323999999999657e+00	5.423446999999999873e-08
-6.998396999999999757e+00	5.673844000000000285e-08
-7.999079000000000050e+00	5.907975999999999989e-08
-8.999396000000000839e+00	6.128611999999999557e-08
