Vg	Ids
-1.998455999999999833e+01	6.491639000000000231e-09
-1.899829000000000079e+01	-2.168702000000000086e-10
-1.799832999999999927e+01	-2.667733000000000180e-10
-1.699856000000000122e+01	-4.720042000000000191e-10
-1.599829000000000079e+01	-5.509075000000000438e-10
-1.499902999999999942e+01	-3.536229000000000094e-10
-1.399888999999999939e+01	-2.925343999999999778e-10
-1.299952000000000041e+01	2.398505000000000084e-10
-1.199891000000000041e+01	-5.037876000000000357e-10
-1.099961000000000055e+01	-5.173011000000000015e-10
-9.998730999999999369e+00	-3.229521999999999842e-10
-8.999404999999999433e+00	-5.093553999999999676e-10
-7.999169000000000196e+00	-3.364656000000000215e-10
-6.998535000000000394e+00	-3.433993999999999877e-10
-5.999272999999999634e+00	-3.451202000000000052e-10
-4.998445000000000249e+00	-4.223030999999999848e-10
-3.999321000000000126e+00	1.867081999999999891e-10
-2.998711999999999822e+00	-3.371741999999999791e-10
-1.999274999999999913e+00	-5.098106000000000055e-10
-9.985629999999999784e-01	-3.919360999999999903e-10
-8.530000000000000256e-04	-4.234672000000000243e-10
9.971079999999999943e-01	-4.213914999999999918e-10
1.997600999999999960e+00	-3.837361999999999885e-10
2.996917999999999971e+00	-6.398316999999999754e-10
3.997711999999999932e+00	-4.127372999999999805e-10
4.996903999999999790e+00	-5.103164000000000432e-10
5.997582000000000413e+00	-4.382461000000000093e-10
6.996783999999999892e+00	-4.025646000000000224e-10
7.997397000000000311e+00	-4.716997999999999721e-10
8.997730999999999923e+00	-3.689585000000000241e-10
9.996731000000000478e+00	5.598413000000000032e-10
1.099723999999999968e+01	-2.013826999999999885e-10
1.199674000000000085e+01	-6.316326999999999503e-10
1.299713000000000029e+01	-2.529559999999999896e-10
1.399618000000000073e+01	-5.085957999999999861e-10
1.499665000000000070e+01	-7.066399999999999504e-10
1.599610999999999983e+01	-4.880476000000000466e-10
1.699662000000000006e+01	-5.296500000000000270e-10
1.799572999999999823e+01	-5.910422000000000376e-10
1.899630000000000152e+01	-3.856599000000000095e-10
1.998489000000000004e+01	-7.207158000000000353e-09
1.899858000000000047e+01	-1.897792999999999929e-11
1.799839000000000055e+01	-5.491209999999999823e-11
1.699862999999999857e+01	1.827099000000000020e-10
1.599811000000000050e+01	2.104956999999999962e-10
1.499871000000000087e+01	1.696015000000000011e-10
1.399826999999999977e+01	2.221870000000000104e-10
1.299896999999999991e+01	2.872698000000000206e-10
1.199891000000000041e+01	1.136755000000000021e-10
1.099923000000000073e+01	2.062443000000000040e-10
9.998768999999999352e+00	2.706199999999999919e-10
8.999739999999999185e+00	2.885349999999999761e-10
7.999546999999999741e+00	8.163823999999999404e-11
6.998972000000000193e+00	3.201139999999999763e-10
5.999705999999999761e+00	3.421787999999999806e-10
4.998809999999999754e+00	1.655019000000000083e-10
3.999737000000000098e+00	1.535068999999999892e-10
2.999080999999999886e+00	1.828617000000000014e-10
1.999743000000000048e+00	4.101950999999999787e-10
9.990050000000000319e-01	3.241119999999999970e-10
-5.230000000000000274e-04	3.349419000000000198e-10
-9.971510000000000096e-01	9.179390999999999574e-10
-1.997919000000000000e+00	1.463199999999999921e-10
-2.997295999999999960e+00	-1.363970999999999952e-10
-3.997857999999999912e+00	1.990575000000000129e-10
-4.997036999999999729e+00	2.220858000000000108e-10
-5.997800999999999938e+00	2.511868000000000016e-10
-6.996598999999999791e+00	2.339794999999999984e-10
-7.997491000000000128e+00	1.308327999999999900e-10
-8.997740000000000293e+00	2.103944999999999966e-10
-9.997156000000000375e+00	1.803817000000000007e-10
-1.099722000000000044e+01	5.025031999999999569e-10
-1.199714999999999954e+01	3.402557999999999760e-10
-1.299723999999999968e+01	4.800335000000000257e-10
-1.399653999999999954e+01	4.705699000000000295e-10
-1.499695999999999962e+01	3.408631000000000055e-10
-1.599624999999999986e+01	2.637880000000000097e-10
-1.699691999999999936e+01	4.560960000000000243e-10
-1.799602000000000146e+01	3.683428999999999854e-10
-1.899643000000000015e+01	3.946587999999999896e-10
