Vg	Ids
-2.998041999999999874e+01	2.431715000000000014e-08
-2.899943999999999988e+01	1.456510000000000050e-08
-2.800034000000000134e+01	1.218333999999999983e-08
-2.699975999999999843e+01	1.116933999999999981e-08
-2.600084000000000017e+01	1.037948000000000064e-08
-2.500044000000000111e+01	9.665135999999999534e-09
-2.400087999999999866e+01	8.916334000000000821e-09
-2.300024000000000157e+01	8.126835999999999583e-09
-2.199962999999999980e+01	7.434001000000000083e-09
-2.100015000000000143e+01	6.718392999999999715e-09
-1.999974999999999881e+01	6.025958000000000337e-09
-1.900093000000000032e+01	5.411469000000000227e-09
-1.800056000000000012e+01	4.808665000000000165e-09
-1.700103000000000009e+01	4.277730000000000282e-09
-1.600028999999999968e+01	3.800690000000000035e-09
-1.500065999999999988e+01	3.377751000000000158e-09
-1.400018999999999991e+01	2.979410000000000158e-09
-1.300090999999999930e+01	2.598730000000000186e-09
-1.200097000000000058e+01	2.274277000000000004e-09
-1.100158000000000058e+01	1.977354999999999941e-09
-1.000079000000000029e+01	1.707913999999999982e-09
-9.001096000000000430e+00	1.478452999999999920e-09
-8.000692000000000803e+00	1.292160999999999918e-09
-7.000083000000000055e+00	1.128846000000000053e-09
-6.001096999999999682e+00	9.852686000000000195e-10
-5.000479000000000340e+00	8.553055999999999586e-10
-4.001161999999999885e+00	7.340969999999999518e-10
-3.000466999999999995e+00	7.966496000000000114e-10
-2.000754999999999839e+00	5.241712999999999599e-10
-1.000089999999999923e+00	4.499786999999999797e-10
9.920000000000000432e-04	3.678404999999999976e-10
9.988249999999999629e-01	2.986075999999999750e-10
1.999128999999999934e+00	2.358519999999999834e-10
2.998540000000000205e+00	1.766346000000000075e-10
3.998826999999999909e+00	1.885792999999999932e-10
4.998024000000000022e+00	1.494551999999999886e-10
5.998873999999999818e+00	-6.129680000000000191e-12
6.998122999999999649e+00	7.535833000000000733e-12
7.998933000000000071e+00	-2.222466999999999965e-11
8.999288999999999206e+00	-2.455279999999999934e-11
9.998233000000000814e+00	-7.030725999999999581e-11
1.099886000000000053e+01	-1.119617000000000059e-10
1.199815000000000076e+01	-1.592345999999999952e-10
1.299854000000000021e+01	-1.550336999999999968e-10
1.399810000000000088e+01	-1.711794000000000127e-10
1.499878999999999962e+01	-1.854522999999999997e-10
1.599826000000000015e+01	-2.096960000000000015e-10
1.699836000000000169e+01	-2.236146999999999899e-10
1.799789000000000172e+01	-2.416836999999999768e-10
1.899777999999999878e+01	-2.727093999999999971e-10
1.999736000000000047e+01	-2.875393000000000061e-10
2.099783000000000044e+01	-3.005969000000000210e-10
2.199755000000000038e+01	-3.234236999999999964e-10
2.299812000000000012e+01	-3.209435000000000095e-10
2.399822999999999951e+01	-3.948386000000000224e-10
2.499755000000000038e+01	-3.605737999999999983e-10
2.599794999999999945e+01	-3.724681000000000220e-10
2.699750999999999834e+01	-3.893727999999999833e-10
2.799759999999999849e+01	-4.030892000000000043e-10
2.899753000000000114e+01	-4.170070999999999961e-10
