Vg	Ids
-9.992692999999999159e+00	1.827161000000000118e-08
-9.000648999999999234e+00	1.374758000000000021e-08
-8.000246000000000635e+00	1.164701999999999976e-08
-7.000092000000000425e+00	1.032339999999999932e-08
-6.000839000000000034e+00	9.083882999999999577e-09
-4.999929999999999986e+00	7.868720999999999591e-09
-4.000672999999999924e+00	6.764787999999999946e-09
-3.000064000000000064e+00	5.723662000000000288e-09
-2.000519000000000158e+00	4.802585000000000120e-09
-1.000288000000000066e+00	3.971892000000000247e-09
2.669999999999999847e-04	3.319443999999999896e-09
9.986009999999999609e-01	2.755712999999999912e-09
1.998939999999999939e+00	2.276549000000000055e-09
2.998140999999999945e+00	1.849005999999999974e-09
3.998895999999999784e+00	1.482447000000000061e-09
4.997982000000000369e+00	1.226164999999999974e-09
5.998685000000000045e+00	1.012900000000000090e-09
6.997946999999999917e+00	8.314665000000000466e-10
7.998452999999999591e+00	6.763003000000000246e-10
8.998872999999999678e+00	5.528151999999999792e-10
9.993783000000000527e+00	-3.219479999999999929e-11
9.000799000000000660e+00	1.336845999999999956e-09
8.000491000000000241e+00	2.271388000000000139e-09
6.999779000000000195e+00	3.150258999999999926e-09
6.000680000000000014e+00	4.145683000000000231e-09
4.999749999999999694e+00	5.171978999999999847e-09
4.000977999999999923e+00	6.281625000000000009e-09
3.000347000000000097e+00	7.371789000000000340e-09
2.000548999999999911e+00	8.396112000000000505e-09
9.997129999999999628e-01	9.453884999999999557e-09
2.669999999999999847e-04	1.039596999999999962e-08
-9.983739999999999837e-01	1.122690999999999965e-08
-1.999196999999999891e+00	1.207537999999999930e-08
-2.998313000000000006e+00	1.285247000000000080e-08
-3.999012000000000011e+00	1.356286000000000046e-08
-4.997994000000000270e+00	1.426420000000000044e-08
-5.998977000000000004e+00	1.486827999999999945e-08
-6.998286000000000229e+00	1.539969999999999925e-08
-7.998898999999999759e+00	1.595626000000000090e-08
-8.999378999999999351e+00	1.637242000000000083e-08
